Date,Surface temperature average weight,Number of cloud free observations
2008-04-04 00:00:00,258,23
2008-04-05 00:00:00,253,26
2008-04-06 00:00:00,250,30
2008-04-07 00:00:00,248,25
2008-04-08 00:00:00,248,28
2008-04-09 00:00:00,248,29
2008-04-10 00:00:00,248,30
2008-04-11 00:00:00,248,37
2008-04-12 00:00:00,250,33
2008-04-13 00:00:00,252,26
2008-04-14 00:00:00,254,27
2008-04-15 00:00:00,254,25
2008-04-16 00:00:00,256,27
2008-04-17 00:00:00,257,28
2008-04-18 00:00:00,260,19
2008-04-19 00:00:00,262,18
2008-04-20 00:00:00,261,24
2008-04-21 00:00:00,261,21
2008-04-22 00:00:00,261,29
2008-04-23 00:00:00,261,30
2008-04-24 00:00:00,260,30
2008-04-25 00:00:00,260,31
2008-04-26 00:00:00,260,31
2008-04-27 00:00:00,260,24
2008-04-28 00:00:00,260,23
2008-04-29 00:00:00,260,15
2008-04-30 00:00:00,-999,11
2008-05-01 00:00:00,-999,10
2008-05-02 00:00:00,-999,9
2008-05-03 00:00:00,-999,6
2008-05-04 00:00:00,-999,8
2008-05-05 00:00:00,-999,7
2008-05-06 00:00:00,-999,7
2008-05-07 00:00:00,-999,7
2008-05-08 00:00:00,-999,5
2008-05-09 00:00:00,-999,6
2008-05-10 00:00:00,268,18
2008-05-11 00:00:00,268,20
2008-05-12 00:00:00,268,23
2008-05-13 00:00:00,269,22
2008-05-14 00:00:00,269,28
2008-05-15 00:00:00,269,36
2008-05-16 00:00:00,269,47
2008-05-17 00:00:00,270,46
2008-05-18 00:00:00,270,50
2008-05-19 00:00:00,271,49
2008-05-20 00:00:00,271,56
2008-05-21 00:00:00,272,50
2008-05-22 00:00:00,272,43
2008-05-23 00:00:00,273,35
2008-05-24 00:00:00,273,25
2008-05-25 00:00:00,273,18
2008-05-26 00:00:00,273,17
2008-05-27 00:00:00,273,13
2008-05-28 00:00:00,272,16
2008-05-29 00:00:00,273,19
2008-05-30 00:00:00,273,14
2008-05-31 00:00:00,273,13
2008-06-01 00:00:00,274,12
2008-06-02 00:00:00,274,14
2008-06-03 00:00:00,274,12
2008-06-04 00:00:00,276,14
2008-06-05 00:00:00,277,17
2008-06-06 00:00:00,278,25
2008-06-07 00:00:00,278,35
2008-06-08 00:00:00,279,47
2008-06-09 00:00:00,279,53
2008-06-10 00:00:00,280,55
2008-06-11 00:00:00,280,52
2008-06-12 00:00:00,280,47
2008-06-13 00:00:00,281,52
2008-06-14 00:00:00,282,49
2008-06-15 00:00:00,282,45
2008-06-16 00:00:00,282,40
2008-06-17 00:00:00,282,48
2008-06-18 00:00:00,283,54
2008-06-19 00:00:00,283,59
2008-06-20 00:00:00,284,58
2008-06-21 00:00:00,283,59
2008-06-22 00:00:00,283,51
2008-06-23 00:00:00,284,55
2008-06-24 00:00:00,284,51
2008-06-25 00:00:00,284,49
2008-06-26 00:00:00,284,48
2008-06-27 00:00:00,284,45
2008-06-28 00:00:00,285,48
2008-06-29 00:00:00,285,59
2008-06-30 00:00:00,285,63
2008-07-01 00:00:00,285,62
2008-07-02 00:00:00,285,64
2008-07-03 00:00:00,285,67
2008-07-04 00:00:00,286,60
2008-07-05 00:00:00,286,57
2008-07-06 00:00:00,286,56
2008-07-07 00:00:00,286,53
2008-07-08 00:00:00,286,53
2008-07-09 00:00:00,286,47
2008-07-10 00:00:00,284,40
2008-07-11 00:00:00,284,39
2008-07-12 00:00:00,283,35
2008-07-13 00:00:00,282,27
2008-07-14 00:00:00,279,22
2008-07-15 00:00:00,276,18
2008-07-16 00:00:00,274,16
2008-07-17 00:00:00,277,14
2008-07-18 00:00:00,279,23
2008-07-19 00:00:00,281,30
2008-07-20 00:00:00,282,37
2008-07-21 00:00:00,283,42
2008-07-22 00:00:00,284,46
2008-07-23 00:00:00,284,46
2008-07-24 00:00:00,283,47
2008-07-25 00:00:00,284,37
2008-07-26 00:00:00,282,29
2008-07-27 00:00:00,281,21
2008-07-28 00:00:00,278,13
2008-07-29 00:00:00,271,10
2008-07-30 00:00:00,275,15
2008-07-31 00:00:00,275,15
2008-08-01 00:00:00,275,15
2008-08-02 00:00:00,274,12
2008-08-03 00:00:00,274,11
