Date,Surface temperature average weight,Number of cloud free observations
2007-05-16 00:00:00,264,33
2007-05-17 00:00:00,265,26
2007-05-18 00:00:00,265,20
2007-05-19 00:00:00,258,19
2007-05-20 00:00:00,265,18
2007-05-21 00:00:00,262,19
2007-05-22 00:00:00,258,9
2007-05-23 00:00:00,-999,3
2007-05-24 00:00:00,267,3
2007-05-25 00:00:00,270,4
2007-05-26 00:00:00,272,9
2007-05-27 00:00:00,272,14
2007-05-28 00:00:00,272,14
2007-05-29 00:00:00,259,14
2007-05-30 00:00:00,277,17
2007-05-31 00:00:00,259,20
2007-06-01 00:00:00,285,27
2007-06-02 00:00:00,289,25
2007-06-03 00:00:00,284,29
2007-06-04 00:00:00,283,38
2007-06-05 00:00:00,283,44
2007-06-06 00:00:00,283,44
2007-06-07 00:00:00,282,40
2007-06-08 00:00:00,283,42
2007-06-09 00:00:00,291,49
2007-06-10 00:00:00,285,50
2007-06-11 00:00:00,286,51
2007-06-12 00:00:00,286,50
2007-06-13 00:00:00,286,54
2007-06-14 00:00:00,287,63
2007-06-15 00:00:00,286,61
2007-06-16 00:00:00,286,50
2007-06-17 00:00:00,285,44
2007-06-18 00:00:00,285,34
2007-06-19 00:00:00,280,33
2007-06-20 00:00:00,286,29
2007-06-21 00:00:00,284,23
2007-06-22 00:00:00,284,22
2007-06-23 00:00:00,285,32
2007-06-24 00:00:00,285,37
2007-06-25 00:00:00,285,43
2007-06-26 00:00:00,287,47
2007-06-27 00:00:00,287,55
2007-06-28 00:00:00,288,60
2007-06-29 00:00:00,283,61
2007-06-30 00:00:00,284,62
2007-07-01 00:00:00,288,65
2007-07-02 00:00:00,289,66
2007-07-03 00:00:00,289,60
2007-07-04 00:00:00,289,55
2007-07-05 00:00:00,290,53
2007-07-06 00:00:00,290,54
2007-07-07 00:00:00,290,52
2007-07-08 00:00:00,290,51
2007-07-09 00:00:00,286,43
2007-07-10 00:00:00,292,48
2007-07-11 00:00:00,292,51
2007-07-12 00:00:00,292,50
2007-07-13 00:00:00,291,42
2007-07-14 00:00:00,291,38
2007-07-15 00:00:00,290,28
2007-07-16 00:00:00,289,33
2007-07-17 00:00:00,287,26
2007-07-18 00:00:00,287,19
2007-07-19 00:00:00,289,20
2007-07-20 00:00:00,288,21
2007-07-21 00:00:00,288,18
2007-07-22 00:00:00,289,21
2007-07-23 00:00:00,289,17
2007-07-24 00:00:00,288,23
2007-07-25 00:00:00,287,22
2007-07-26 00:00:00,288,18
2007-07-27 00:00:00,288,25
2007-07-28 00:00:00,289,27
2007-07-29 00:00:00,290,27
2007-07-30 00:00:00,289,26
2007-07-31 00:00:00,290,20
2007-08-01 00:00:00,283,27
2007-08-02 00:00:00,282,35
2007-08-03 00:00:00,286,34
2007-08-04 00:00:00,285,39
2007-08-05 00:00:00,285,43
2007-08-06 00:00:00,285,43
2007-08-07 00:00:00,286,44
2007-08-08 00:00:00,286,36
2007-08-09 00:00:00,282,28
2007-08-10 00:00:00,287,20
2007-08-11 00:00:00,286,11
2007-08-12 00:00:00,282,3
2007-08-13 00:00:00,280,8
2007-08-14 00:00:00,282,13
2007-08-15 00:00:00,281,21
2007-08-16 00:00:00,282,24
2007-08-17 00:00:00,282,30
2007-08-18 00:00:00,282,38
2007-08-19 00:00:00,288,42
2007-08-20 00:00:00,284,44
2007-08-21 00:00:00,285,43
2007-08-22 00:00:00,284,43
2007-08-23 00:00:00,284,45
2007-08-24 00:00:00,284,40
2007-08-25 00:00:00,284,32
2007-08-26 00:00:00,284,30
2007-08-27 00:00:00,283,28
2007-08-28 00:00:00,282,27
2007-08-29 00:00:00,287,23
2007-08-30 00:00:00,281,16
2007-08-31 00:00:00,286,15
2007-09-01 00:00:00,271,15
2007-09-02 00:00:00,264,14
2007-09-03 00:00:00,281,9
2007-09-04 00:00:00,283,8
2007-09-05 00:00:00,283,9
2007-09-06 00:00:00,283,10
2007-09-07 00:00:00,283,10
2007-09-08 00:00:00,282,10
2007-09-09 00:00:00,231,10
2007-09-10 00:00:00,281,10
2007-09-11 00:00:00,278,11
2007-09-12 00:00:00,276,13
2007-09-13 00:00:00,275,18
2007-09-14 00:00:00,275,24
2007-09-15 00:00:00,275,24
2007-09-16 00:00:00,274,31
2007-09-17 00:00:00,272,41
2007-09-18 00:00:00,271,49
2007-09-19 00:00:00,281,52
2007-09-20 00:00:00,271,49
2007-09-21 00:00:00,271,46
2007-09-22 00:00:00,270,49
2007-09-23 00:00:00,269,44
2007-09-24 00:00:00,269,42
2007-09-25 00:00:00,268,31
2007-09-26 00:00:00,268,22
2007-09-27 00:00:00,266,22
2007-09-28 00:00:00,265,25
2007-09-29 00:00:00,281,29
2007-09-30 00:00:00,281,31
2007-10-01 00:00:00,261,23
2007-10-02 00:00:00,261,25
2007-10-03 00:00:00,261,25
2007-10-04 00:00:00,259,23
2007-10-05 00:00:00,259,18
2007-10-06 00:00:00,257,11
2007-10-07 00:00:00,258,8
2007-10-08 00:00:00,257,12
2007-10-09 00:00:00,257,11
2007-10-10 00:00:00,258,15
2007-10-11 00:00:00,258,14
2007-10-12 00:00:00,258,14
2007-10-13 00:00:00,258,14
2007-10-14 00:00:00,259,15
2007-10-15 00:00:00,260,13
2007-10-16 00:00:00,259,14
2007-10-17 00:00:00,259,9
2007-10-18 00:00:00,258,11
2007-10-19 00:00:00,256,12
2007-10-20 00:00:00,257,15
2007-10-21 00:00:00,254,13
2007-10-22 00:00:00,253,13
2007-10-23 00:00:00,254,13
2007-10-24 00:00:00,252,19
2007-10-25 00:00:00,252,17
2007-10-26 00:00:00,253,17
2007-10-27 00:00:00,253,16
2007-10-28 00:00:00,253,16
2007-10-29 00:00:00,251,19
2007-10-30 00:00:00,251,17
2007-10-31 00:00:00,252,11
2007-11-01 00:00:00,252,12
2007-11-02 00:00:00,251,15
2007-11-03 00:00:00,249,13
2007-11-04 00:00:00,249,12
2007-11-05 00:00:00,252,7
2007-11-06 00:00:00,252,9
2007-11-07 00:00:00,250,13
2007-11-08 00:00:00,250,13
2007-11-09 00:00:00,249,11
2007-11-10 00:00:00,249,11
2007-11-11 00:00:00,249,14
2007-11-12 00:00:00,249,15
2007-11-13 00:00:00,249,15
2007-11-14 00:00:00,252,11
2007-11-15 00:00:00,253,12
2007-11-16 00:00:00,255,12
2007-11-17 00:00:00,255,13
2007-11-18 00:00:00,256,10
2007-11-19 00:00:00,256,18
2007-11-20 00:00:00,252,27
2007-11-21 00:00:00,250,38
2007-11-22 00:00:00,249,44
2007-11-23 00:00:00,249,46
2007-11-24 00:00:00,248,46
2007-11-25 00:00:00,248,46
2007-11-26 00:00:00,247,38
2007-11-27 00:00:00,249,33
2007-11-28 00:00:00,248,29
2007-11-29 00:00:00,249,32
2007-11-30 00:00:00,249,29
2007-12-01 00:00:00,250,33
2007-12-02 00:00:00,251,39
2007-12-03 00:00:00,251,42
2007-12-04 00:00:00,250,39
2007-12-05 00:00:00,251,35
2007-12-06 00:00:00,254,27
2007-12-07 00:00:00,255,25
2007-12-08 00:00:00,253,21
2007-12-09 00:00:00,250,20
2007-12-10 00:00:00,249,16
2007-12-11 00:00:00,246,15
2007-12-12 00:00:00,244,15
2007-12-13 00:00:00,239,14
2007-12-14 00:00:00,235,24
2007-12-15 00:00:00,234,30
2007-12-16 00:00:00,233,31
2007-12-17 00:00:00,234,41
2007-12-18 00:00:00,234,39
2007-12-19 00:00:00,234,36
2007-12-20 00:00:00,234,35
2007-12-21 00:00:00,236,27
2007-12-22 00:00:00,238,21
2007-12-23 00:00:00,239,15
2007-12-24 00:00:00,244,5
2007-12-25 00:00:00,245,4
2008-01-01 00:00:00,238,20
2008-01-02 00:00:00,238,22
2008-01-03 00:00:00,237,25
2008-01-04 00:00:00,236,29
2008-01-05 00:00:00,233,26
2008-01-06 00:00:00,232,28
2008-01-07 00:00:00,231,33
2008-01-08 00:00:00,230,36
2008-01-09 00:00:00,253,42
2008-01-10 00:00:00,231,46
2008-01-11 00:00:00,232,44
2008-01-12 00:00:00,234,47
2008-01-13 00:00:00,236,41
2008-01-14 00:00:00,236,31
2008-01-15 00:00:00,239,24
2008-01-16 00:00:00,243,16
2008-01-17 00:00:00,241,9
2008-01-18 00:00:00,238,10
2008-01-19 00:00:00,238,9
2008-01-20 00:00:00,237,11
2008-01-21 00:00:00,237,23
2008-01-22 00:00:00,237,33
2008-01-23 00:00:00,237,36
2008-01-24 00:00:00,238,40
2008-01-25 00:00:00,238,39
2008-01-26 00:00:00,238,38
2008-01-27 00:00:00,238,34
2008-01-28 00:00:00,238,28
2008-01-29 00:00:00,237,22
2008-01-30 00:00:00,236,19
2008-01-31 00:00:00,237,21
2008-02-01 00:00:00,245,30
2008-02-02 00:00:00,232,37
2008-02-03 00:00:00,232,45
2008-02-04 00:00:00,232,41
2008-02-05 00:00:00,232,41
2008-02-06 00:00:00,232,42
2008-02-07 00:00:00,235,37
2008-02-08 00:00:00,238,33
2008-02-09 00:00:00,238,28
2008-02-10 00:00:00,244,21
2008-02-11 00:00:00,246,24
2008-02-12 00:00:00,247,24
2008-02-13 00:00:00,249,30
2008-02-14 00:00:00,251,32
2008-02-15 00:00:00,252,28
2008-02-16 00:00:00,253,26
2008-02-17 00:00:00,253,24
2008-02-18 00:00:00,249,22
2008-02-19 00:00:00,234,24
2008-02-20 00:00:00,243,24
2008-02-21 00:00:00,241,25
2008-02-22 00:00:00,237,26
2008-02-23 00:00:00,237,29
2008-02-24 00:00:00,236,34
2008-02-25 00:00:00,237,37
2008-02-26 00:00:00,238,38
2008-02-27 00:00:00,237,34
2008-02-28 00:00:00,236,30
2008-02-29 00:00:00,233,26
2008-03-01 00:00:00,239,21
2008-03-02 00:00:00,259,17
2008-03-03 00:00:00,247,16
2008-03-04 00:00:00,248,10
2008-03-05 00:00:00,245,7
2008-03-06 00:00:00,245,11
2008-03-07 00:00:00,244,12
2008-03-08 00:00:00,243,15
2008-03-09 00:00:00,247,17
2008-03-10 00:00:00,237,18
2008-03-11 00:00:00,232,23
2008-03-12 00:00:00,228,30
2008-03-13 00:00:00,227,32
2008-03-14 00:00:00,227,37
2008-03-15 00:00:00,227,37
2008-03-16 00:00:00,227,40
2008-03-17 00:00:00,227,38
2008-03-18 00:00:00,-999,34
2008-03-19 00:00:00,237,31
2008-03-20 00:00:00,240,31
2008-03-21 00:00:00,242,31
2008-03-22 00:00:00,244,34
2008-03-23 00:00:00,247,37
2008-03-24 00:00:00,248,43
2008-03-25 00:00:00,249,46
2008-03-26 00:00:00,251,43
2008-03-27 00:00:00,253,40
2008-03-28 00:00:00,256,35
2008-03-29 00:00:00,238,31
2008-03-30 00:00:00,260,22
2008-03-31 00:00:00,243,18
2008-04-01 00:00:00,262,14
2008-04-02 00:00:00,262,14
2008-04-03 00:00:00,255,11
2008-04-04 00:00:00,252,14
2008-04-05 00:00:00,251,17
2008-04-06 00:00:00,248,23
2008-04-07 00:00:00,248,20
2008-04-08 00:00:00,247,22
2008-04-09 00:00:00,269,22
2008-04-10 00:00:00,248,24
2008-04-11 00:00:00,249,27
2008-04-12 00:00:00,250,24
2008-04-13 00:00:00,253,18
2008-04-14 00:00:00,254,17
2008-04-15 00:00:00,256,16
2008-04-16 00:00:00,256,18
2008-04-17 00:00:00,261,16
2008-04-18 00:00:00,263,9
2008-04-19 00:00:00,261,8
2008-04-20 00:00:00,261,10
2008-04-21 00:00:00,261,8
2008-04-22 00:00:00,259,12
2008-04-23 00:00:00,258,14
2008-04-24 00:00:00,259,15
2008-04-25 00:00:00,258,17
2008-04-26 00:00:00,259,16
2008-04-27 00:00:00,259,15
2008-04-28 00:00:00,259,15
2008-04-29 00:00:00,260,11
2008-04-30 00:00:00,259,6
2008-05-01 00:00:00,270,12
2008-05-02 00:00:00,282,13
2008-05-03 00:00:00,266,13
2008-05-04 00:00:00,266,14
2008-05-05 00:00:00,266,14
2008-05-06 00:00:00,266,13
2008-05-07 00:00:00,265,13
2008-05-08 00:00:00,-999,6
2008-05-09 00:00:00,286,4
2008-05-10 00:00:00,269,13
2008-05-11 00:00:00,269,17
2008-05-12 00:00:00,270,20
2008-05-13 00:00:00,270,19
2008-05-14 00:00:00,269,22
2008-05-15 00:00:00,269,30
2008-05-16 00:00:00,269,39
2008-05-17 00:00:00,270,39
2008-05-18 00:00:00,270,37
2008-05-19 00:00:00,266,34
2008-05-20 00:00:00,270,34
2008-05-21 00:00:00,271,31
2008-05-22 00:00:00,273,23
2008-05-23 00:00:00,-999,14
2008-05-24 00:00:00,-999,5
2008-05-25 00:00:00,-999,1
2008-05-26 00:00:00,-999,2
2008-05-27 00:00:00,282,4
2008-05-28 00:00:00,282,6
2008-05-29 00:00:00,266,6
2008-05-30 00:00:00,282,5
2008-05-31 00:00:00,266,5
2008-06-01 00:00:00,292,6
2008-06-02 00:00:00,292,11
2008-06-03 00:00:00,282,15
2008-06-04 00:00:00,284,13
2008-06-05 00:00:00,284,21
2008-06-06 00:00:00,283,27
2008-06-07 00:00:00,285,36
2008-06-08 00:00:00,285,44
2008-06-09 00:00:00,292,42
2008-06-10 00:00:00,286,36
2008-06-11 00:00:00,286,36
2008-06-12 00:00:00,287,29
2008-06-13 00:00:00,290,34
2008-06-14 00:00:00,290,28
2008-06-15 00:00:00,290,27
2008-06-16 00:00:00,290,26
2008-06-17 00:00:00,291,34
2008-06-18 00:00:00,291,43
2008-06-19 00:00:00,283,43
2008-06-20 00:00:00,291,38
2008-06-21 00:00:00,291,40
2008-06-22 00:00:00,291,32
2008-06-23 00:00:00,290,32
2008-06-24 00:00:00,289,27
2008-06-25 00:00:00,290,21
2008-06-26 00:00:00,290,26
2008-06-27 00:00:00,291,27
2008-06-28 00:00:00,292,32
2008-06-29 00:00:00,285,44
2008-06-30 00:00:00,283,46
2008-07-01 00:00:00,288,49
2008-07-02 00:00:00,280,47
2008-07-03 00:00:00,292,49
2008-07-04 00:00:00,292,44
2008-07-05 00:00:00,291,42
2008-07-06 00:00:00,292,39
2008-07-07 00:00:00,292,41
2008-07-08 00:00:00,292,36
2008-07-09 00:00:00,280,35
2008-07-10 00:00:00,292,28
2008-07-11 00:00:00,293,26
2008-07-12 00:00:00,293,18
2008-07-13 00:00:00,-999,10
2008-07-14 00:00:00,-999,5
2008-07-15 00:00:00,-999,4
2008-07-16 00:00:00,-999,4
2008-07-17 00:00:00,286,3
2008-07-18 00:00:00,287,11
2008-07-19 00:00:00,292,19
2008-07-20 00:00:00,289,21
2008-07-21 00:00:00,290,23
2008-07-22 00:00:00,290,27
2008-07-23 00:00:00,290,27
2008-07-24 00:00:00,291,27
2008-07-25 00:00:00,290,19
2008-07-26 00:00:00,289,14
2008-07-27 00:00:00,-999,11
2008-07-28 00:00:00,-999,7
2008-07-29 00:00:00,293,3
2008-07-30 00:00:00,280,4
2008-07-31 00:00:00,293,6
2008-08-01 00:00:00,280,6
2008-08-02 00:00:00,277,3
2008-08-03 00:00:00,-999,3
2008-08-04 00:00:00,-999,3
2008-08-05 00:00:00,-999,3
2008-08-06 00:00:00,-999,2
2008-08-07 00:00:00,-999,-999
2008-08-08 00:00:00,-999,2
2008-08-09 00:00:00,272,4
2008-08-10 00:00:00,280,11
2008-08-11 00:00:00,279,11
2008-08-12 00:00:00,279,13
2008-08-13 00:00:00,279,13
2008-08-14 00:00:00,279,21
2008-08-15 00:00:00,280,21
2008-08-16 00:00:00,279,21
2008-08-17 00:00:00,280,23
2008-08-18 00:00:00,280,30
2008-08-19 00:00:00,280,28
2008-08-20 00:00:00,281,33
2008-08-21 00:00:00,281,26
2008-08-22 00:00:00,281,26
2008-08-23 00:00:00,280,26
2008-08-24 00:00:00,277,21
2008-08-25 00:00:00,277,15
2008-08-26 00:00:00,278,19
2008-08-27 00:00:00,278,18
2008-08-28 00:00:00,278,17
2008-08-29 00:00:00,-999,16
2008-08-30 00:00:00,278,15
2008-08-31 00:00:00,-999,14
2008-09-01 00:00:00,-999,18
2008-09-02 00:00:00,262,14
2008-09-03 00:00:00,274,13
2008-09-04 00:00:00,274,13
2008-09-05 00:00:00,270,12
2008-09-06 00:00:00,269,12
2008-09-07 00:00:00,265,11
2008-09-08 00:00:00,271,8
2008-09-09 00:00:00,235,15
2008-09-10 00:00:00,272,20
2008-09-11 00:00:00,272,27
2008-09-12 00:00:00,273,29
2008-09-13 00:00:00,273,32
2008-09-14 00:00:00,273,30
2008-09-15 00:00:00,273,28
2008-09-16 00:00:00,274,21
2008-09-17 00:00:00,276,13
2008-09-18 00:00:00,276,6
2008-09-19 00:00:00,277,5
2008-09-20 00:00:00,-999,3
2008-09-21 00:00:00,-999,4
2008-09-22 00:00:00,-999,5
2008-09-23 00:00:00,-999,8
2008-09-24 00:00:00,-999,10
2008-09-25 00:00:00,263,10
2008-09-26 00:00:00,263,13
2008-09-27 00:00:00,263,11
2008-09-28 00:00:00,263,10
2008-09-29 00:00:00,277,11
2008-09-30 00:00:00,274,9
2008-10-01 00:00:00,250,7
2008-10-02 00:00:00,253,8
2008-10-03 00:00:00,257,7
2008-10-04 00:00:00,257,7
2008-10-05 00:00:00,255,7
2008-10-06 00:00:00,-999,5
2008-10-07 00:00:00,-999,5
2008-10-08 00:00:00,250,5
2008-10-09 00:00:00,248,5
2008-10-10 00:00:00,253,2
2008-10-11 00:00:00,254,3
2008-10-12 00:00:00,254,4
2008-10-13 00:00:00,254,4
2008-10-14 00:00:00,254,7
2008-10-15 00:00:00,255,7
2008-10-16 00:00:00,254,6
2008-10-17 00:00:00,253,7
2008-10-18 00:00:00,251,6
2008-10-19 00:00:00,262,5
2008-10-20 00:00:00,-999,9
2008-10-21 00:00:00,254,6
2008-10-22 00:00:00,254,7
2008-10-23 00:00:00,255,9
2008-10-24 00:00:00,255,10
2008-10-25 00:00:00,256,13
2008-10-26 00:00:00,255,22
2008-10-27 00:00:00,254,28
2008-10-28 00:00:00,254,31
2008-10-29 00:00:00,262,36
2008-10-30 00:00:00,253,37
2008-10-31 00:00:00,257,35
2008-11-01 00:00:00,244,34
2008-11-02 00:00:00,244,26
2008-11-03 00:00:00,249,22
2008-11-04 00:00:00,248,21
2008-11-05 00:00:00,248,25
2008-11-06 00:00:00,248,26
2008-11-07 00:00:00,248,26
2008-11-08 00:00:00,248,24
2008-11-09 00:00:00,246,23
2008-11-10 00:00:00,250,19
2008-11-11 00:00:00,254,16
2008-11-12 00:00:00,-999,6
2008-11-13 00:00:00,-999,2
2008-11-14 00:00:00,-999,5
2008-11-15 00:00:00,-999,5
2008-11-16 00:00:00,242,5
2008-11-17 00:00:00,242,5
2008-11-18 00:00:00,243,8
2008-11-19 00:00:00,253,9
2008-11-20 00:00:00,244,11
2008-11-21 00:00:00,243,16
2008-11-22 00:00:00,244,19
2008-11-23 00:00:00,244,23
2008-11-24 00:00:00,244,21
2008-11-25 00:00:00,244,20
2008-11-26 00:00:00,243,23
2008-11-27 00:00:00,244,21
2008-11-28 00:00:00,245,13
2008-11-29 00:00:00,251,10
2008-11-30 00:00:00,249,6
2008-12-01 00:00:00,250,12
2008-12-02 00:00:00,235,16
2008-12-03 00:00:00,243,20
2008-12-04 00:00:00,243,25
2008-12-05 00:00:00,242,29
2008-12-06 00:00:00,243,37
2008-12-07 00:00:00,244,41
2008-12-08 00:00:00,245,35
2008-12-09 00:00:00,242,30
2008-12-10 00:00:00,246,26
2008-12-11 00:00:00,248,23
2008-12-12 00:00:00,253,21
2008-12-13 00:00:00,252,13
2008-12-14 00:00:00,252,9
2008-12-15 00:00:00,252,12
2008-12-16 00:00:00,252,14
2008-12-17 00:00:00,252,13
2008-12-18 00:00:00,250,11
2008-12-19 00:00:00,241,9
2008-12-20 00:00:00,250,9
2008-12-21 00:00:00,250,9
2008-12-22 00:00:00,243,7
2008-12-23 00:00:00,237,7
2008-12-24 00:00:00,236,9
2008-12-25 00:00:00,236,16
2008-12-26 00:00:00,236,16
2008-12-27 00:00:00,236,16
2008-12-28 00:00:00,236,16
2008-12-29 00:00:00,240,15
2008-12-30 00:00:00,235,12
2008-12-31 00:00:00,242,7
2009-01-01 00:00:00,243,15
2009-01-02 00:00:00,234,21
2009-01-03 00:00:00,236,16
2009-01-04 00:00:00,235,21
2009-01-05 00:00:00,235,32
2009-01-06 00:00:00,236,42
2009-01-07 00:00:00,236,45
2009-01-08 00:00:00,236,40
2009-01-09 00:00:00,265,33
2009-01-10 00:00:00,236,34
2009-01-11 00:00:00,236,28
2009-01-12 00:00:00,237,17
2009-01-13 00:00:00,237,8
2009-01-14 00:00:00,237,7
2009-01-15 00:00:00,239,18
2009-01-16 00:00:00,241,27
2009-01-17 00:00:00,243,32
2009-01-18 00:00:00,243,40
2009-01-19 00:00:00,236,43
2009-01-20 00:00:00,244,41
2009-01-21 00:00:00,246,39
2009-01-22 00:00:00,245,28
2009-01-23 00:00:00,241,25
2009-01-24 00:00:00,237,30
2009-01-25 00:00:00,236,27
2009-01-26 00:00:00,235,30
2009-01-27 00:00:00,235,38
2009-01-28 00:00:00,235,42
2009-01-29 00:00:00,236,45
2009-01-30 00:00:00,235,50
2009-01-31 00:00:00,237,43
2009-02-01 00:00:00,245,40
2009-02-02 00:00:00,234,34
2009-02-03 00:00:00,233,32
2009-02-04 00:00:00,233,31
2009-02-05 00:00:00,236,31
2009-02-06 00:00:00,238,20
2009-02-07 00:00:00,240,18
2009-02-08 00:00:00,240,17
2009-02-09 00:00:00,246,17
2009-02-10 00:00:00,246,14
2009-02-11 00:00:00,248,11
2009-02-12 00:00:00,248,10
2009-02-13 00:00:00,247,10
2009-02-14 00:00:00,244,11
2009-02-15 00:00:00,245,15
2009-02-16 00:00:00,243,19
2009-02-17 00:00:00,243,16
2009-02-18 00:00:00,245,14
2009-02-19 00:00:00,235,14
2009-02-20 00:00:00,244,14
2009-02-21 00:00:00,250,13
2009-02-22 00:00:00,251,11
2009-02-23 00:00:00,245,7
2009-02-24 00:00:00,243,13
2009-02-25 00:00:00,241,19
2009-02-26 00:00:00,242,25
2009-02-27 00:00:00,242,29
2009-02-28 00:00:00,234,27
2009-03-01 00:00:00,231,29
2009-03-02 00:00:00,246,32
2009-03-03 00:00:00,243,28
2009-03-04 00:00:00,246,27
2009-03-05 00:00:00,246,22
2009-03-06 00:00:00,246,24
2009-03-07 00:00:00,247,27
2009-03-08 00:00:00,247,25
2009-03-09 00:00:00,250,25
2009-03-10 00:00:00,-999,27
2009-03-11 00:00:00,-999,25
2009-03-12 00:00:00,235,24
2009-03-13 00:00:00,235,25
2009-03-14 00:00:00,232,27
2009-03-15 00:00:00,233,31
2009-03-16 00:00:00,233,31
2009-03-17 00:00:00,233,30
2009-03-18 00:00:00,233,31
2009-03-19 00:00:00,239,32
2009-03-20 00:00:00,232,25
2009-03-21 00:00:00,240,21
2009-03-22 00:00:00,240,20
2009-03-23 00:00:00,241,22
2009-03-24 00:00:00,242,23
2009-03-25 00:00:00,246,21
2009-03-26 00:00:00,246,21
2009-03-27 00:00:00,246,25
2009-03-28 00:00:00,246,33
2009-03-29 00:00:00,239,34
2009-03-30 00:00:00,246,38
2009-03-31 00:00:00,240,43
2009-04-01 00:00:00,262,44
2009-04-02 00:00:00,268,41
2009-04-03 00:00:00,246,39
2009-04-04 00:00:00,247,31
