Date,Surface temperature average weight,Number of cloud free observations
2010-06-19 00:00:00,285,25
2010-06-20 00:00:00,285,24
2010-06-21 00:00:00,285,21
2010-06-22 00:00:00,287,26
2010-06-23 00:00:00,287,25
2010-06-24 00:00:00,287,21
2010-06-25 00:00:00,289,17
2010-06-26 00:00:00,289,16
2010-06-27 00:00:00,289,16
2010-06-28 00:00:00,289,16
2010-06-29 00:00:00,288,8
2010-06-30 00:00:00,288,8
2010-07-01 00:00:00,288,8
2010-07-02 00:00:00,288,9
2010-07-03 00:00:00,293,11
2010-07-04 00:00:00,293,11
2010-07-05 00:00:00,293,11
2010-07-06 00:00:00,290,12
2010-07-07 00:00:00,290,12
2010-07-08 00:00:00,290,12
2010-07-09 00:00:00,292,8
2010-07-10 00:00:00,-999,1
2010-07-11 00:00:00,-999,1
2010-07-12 00:00:00,-999,1
2010-07-13 00:00:00,-999,-999
2010-07-14 00:00:00,-999,1
2010-07-15 00:00:00,-999,1
2010-07-16 00:00:00,-999,2
2010-07-17 00:00:00,-999,2
2010-07-18 00:00:00,-999,5
2010-07-19 00:00:00,-999,7
2010-07-20 00:00:00,291,8
2010-07-21 00:00:00,292,13
2010-07-22 00:00:00,292,13
2010-07-23 00:00:00,292,12
2010-07-24 00:00:00,291,15
2010-07-25 00:00:00,294,12
2010-07-26 00:00:00,-999,10
2010-07-27 00:00:00,-999,11
2010-07-28 00:00:00,-999,5
2010-07-29 00:00:00,-999,10
2010-07-30 00:00:00,-999,10
2010-07-31 00:00:00,-999,7
2010-08-01 00:00:00,-999,7
2010-08-02 00:00:00,-999,7
2010-08-03 00:00:00,-999,5
2010-08-04 00:00:00,-999,5
2010-08-05 00:00:00,-999,-999
2010-08-06 00:00:00,-999,-999
2010-08-07 00:00:00,-999,-999
2010-08-08 00:00:00,-999,5
2010-08-09 00:00:00,-999,9
2010-08-10 00:00:00,-999,9
2010-08-11 00:00:00,-999,9
2010-08-12 00:00:00,-999,9
2010-08-13 00:00:00,-999,9
2010-08-14 00:00:00,-999,9
2010-08-15 00:00:00,-999,6
2010-08-16 00:00:00,-999,2
2010-08-17 00:00:00,-999,2
2010-08-18 00:00:00,-999,2
2010-08-19 00:00:00,-999,7
2010-08-20 00:00:00,-999,11
2010-08-21 00:00:00,-999,14
2010-08-22 00:00:00,-999,17
2010-08-23 00:00:00,-999,21
2010-08-24 00:00:00,-999,21
2010-08-25 00:00:00,-999,21
2010-08-26 00:00:00,-999,16
2010-08-27 00:00:00,-999,15
2010-08-28 00:00:00,-999,16
2010-08-29 00:00:00,-999,11
2010-08-30 00:00:00,-999,7
2010-08-31 00:00:00,-999,7
2010-09-01 00:00:00,-999,10
2010-09-02 00:00:00,-999,10
2010-09-03 00:00:00,-999,7
2010-09-04 00:00:00,-999,3
2010-09-05 00:00:00,-999,7
2010-09-06 00:00:00,-999,7
2010-09-07 00:00:00,-999,7
2010-09-08 00:00:00,-999,5
2010-09-09 00:00:00,-999,5
2010-09-10 00:00:00,-999,5
2010-09-11 00:00:00,-999,5
2010-09-12 00:00:00,279,6
2010-09-13 00:00:00,279,6
2010-09-14 00:00:00,278,7
2010-09-15 00:00:00,279,6
2010-09-16 00:00:00,278,7
2010-09-17 00:00:00,278,8
2010-09-18 00:00:00,278,8
2010-09-19 00:00:00,-999,3
2010-09-20 00:00:00,-999,3
2010-09-21 00:00:00,-999,2
2010-09-22 00:00:00,-999,2
2010-09-23 00:00:00,-999,1
2010-09-24 00:00:00,-999,-999
2010-09-25 00:00:00,-999,-999
2010-09-26 00:00:00,-999,-999
2010-09-27 00:00:00,-999,-999
2010-09-28 00:00:00,-999,-999
2010-09-29 00:00:00,-999,-999
2010-09-30 00:00:00,-999,-999
2011-01-01 00:00:00,248,35
2011-01-02 00:00:00,252,36
2011-01-03 00:00:00,253,37
2011-01-04 00:00:00,255,44
2011-01-05 00:00:00,255,44
2011-01-06 00:00:00,254,45
2011-01-07 00:00:00,252,56
2011-01-08 00:00:00,250,62
2011-01-09 00:00:00,250,54
2011-01-10 00:00:00,248,61
2011-01-11 00:00:00,246,53
2011-01-12 00:00:00,244,45
2011-01-13 00:00:00,243,37
2011-01-14 00:00:00,240,33
2011-01-15 00:00:00,236,35
2011-01-16 00:00:00,235,50
2011-01-17 00:00:00,232,52
2011-01-18 00:00:00,231,63
2011-01-19 00:00:00,231,73
2011-01-20 00:00:00,232,79
2011-01-21 00:00:00,232,81
2011-01-22 00:00:00,233,75
2011-01-23 00:00:00,233,61
2011-01-24 00:00:00,235,51
2011-01-25 00:00:00,240,49
2011-01-26 00:00:00,244,41
2011-01-27 00:00:00,245,37
2011-01-28 00:00:00,250,36
2011-01-29 00:00:00,252,34
2011-01-30 00:00:00,252,37
2011-01-31 00:00:00,251,43
2011-02-01 00:00:00,249,44
2011-02-02 00:00:00,249,44
2011-02-03 00:00:00,248,41
2011-02-04 00:00:00,247,32
2011-02-05 00:00:00,243,38
2011-02-06 00:00:00,241,43
2011-02-07 00:00:00,240,38
2011-02-08 00:00:00,239,31
2011-02-09 00:00:00,239,39
2011-02-10 00:00:00,239,53
2011-02-11 00:00:00,240,55
2011-02-12 00:00:00,243,48
2011-02-13 00:00:00,245,43
2011-02-14 00:00:00,244,46
2011-02-15 00:00:00,244,44
2011-02-16 00:00:00,246,39
2011-02-17 00:00:00,248,26
2011-02-18 00:00:00,246,23
2011-02-19 00:00:00,245,21
2011-02-20 00:00:00,245,20
2011-02-21 00:00:00,245,23
2011-02-22 00:00:00,245,29
2011-02-23 00:00:00,247,32
2011-02-24 00:00:00,247,36
2011-02-25 00:00:00,246,44
2011-02-26 00:00:00,247,53
2011-02-27 00:00:00,247,60
2011-02-28 00:00:00,248,60
2011-03-01 00:00:00,249,57
2011-03-02 00:00:00,247,58
2011-03-03 00:00:00,247,63
2011-03-04 00:00:00,248,61
2011-03-05 00:00:00,248,59
2011-03-06 00:00:00,247,55
2011-03-07 00:00:00,246,54
2011-03-08 00:00:00,245,60
2011-03-09 00:00:00,245,53
2011-03-10 00:00:00,245,50
2011-03-11 00:00:00,244,54
2011-03-12 00:00:00,244,54
2011-03-13 00:00:00,245,57
2011-03-14 00:00:00,246,56
2011-03-15 00:00:00,249,58
2011-03-16 00:00:00,251,67
2011-03-17 00:00:00,252,69
2011-03-18 00:00:00,254,67
2011-03-19 00:00:00,255,69
2011-03-20 00:00:00,255,70
2011-03-21 00:00:00,255,65
2011-03-22 00:00:00,254,59
2011-03-23 00:00:00,253,50
2011-03-24 00:00:00,253,45
2011-03-25 00:00:00,251,46
2011-03-26 00:00:00,250,45
2011-03-27 00:00:00,249,47
2011-03-28 00:00:00,249,49
2011-03-29 00:00:00,249,45
2011-03-30 00:00:00,249,45
2011-03-31 00:00:00,248,47
2011-04-01 00:00:00,248,41
2011-04-02 00:00:00,248,38
2011-04-03 00:00:00,248,32
2011-04-04 00:00:00,248,34
2011-04-05 00:00:00,248,37
2011-04-06 00:00:00,247,40
2011-04-07 00:00:00,247,41
2011-04-08 00:00:00,247,41
2011-04-09 00:00:00,246,39
2011-04-10 00:00:00,251,40
2011-04-11 00:00:00,252,39
2011-04-12 00:00:00,253,38
2011-04-13 00:00:00,254,38
2011-04-14 00:00:00,255,35
2011-04-15 00:00:00,256,37
2011-04-16 00:00:00,256,40
2011-04-17 00:00:00,255,40
2011-04-18 00:00:00,254,39
2011-04-19 00:00:00,253,45
2011-04-20 00:00:00,253,50
2011-04-21 00:00:00,254,56
2011-04-22 00:00:00,254,62
2011-04-23 00:00:00,254,64
2011-04-24 00:00:00,255,65
2011-04-25 00:00:00,256,68
2011-04-26 00:00:00,256,59
2011-04-27 00:00:00,257,50
2011-04-28 00:00:00,256,49
2011-04-29 00:00:00,257,48
2011-04-30 00:00:00,258,49
2011-05-01 00:00:00,258,42
2011-05-02 00:00:00,258,40
2011-05-03 00:00:00,258,42
2011-05-04 00:00:00,258,42
2011-05-05 00:00:00,258,35
2011-05-06 00:00:00,260,35
2011-05-07 00:00:00,261,35
2011-05-08 00:00:00,263,47
2011-05-09 00:00:00,264,50
2011-05-10 00:00:00,264,47
2011-05-11 00:00:00,265,46
2011-05-12 00:00:00,265,47
2011-05-13 00:00:00,267,45
2011-05-14 00:00:00,270,40
2011-05-15 00:00:00,271,36
2011-05-16 00:00:00,271,30
2011-05-17 00:00:00,272,41
2011-05-18 00:00:00,272,49
2011-05-19 00:00:00,273,59
2011-05-20 00:00:00,273,53
2011-05-21 00:00:00,273,62
2011-05-22 00:00:00,273,64
2011-05-23 00:00:00,273,73
2011-05-24 00:00:00,273,72
2011-05-25 00:00:00,273,63
2011-05-26 00:00:00,273,50
2011-05-27 00:00:00,273,52
2011-05-28 00:00:00,274,41
2011-05-29 00:00:00,274,35
2011-05-30 00:00:00,274,25
2011-05-31 00:00:00,274,16
2011-06-01 00:00:00,274,21
2011-06-02 00:00:00,274,21
2011-06-03 00:00:00,275,24
2011-06-04 00:00:00,275,24
2011-06-05 00:00:00,275,26
2011-06-06 00:00:00,275,25
2011-06-07 00:00:00,275,25
2011-06-08 00:00:00,276,25
2011-06-09 00:00:00,280,35
2011-06-10 00:00:00,283,35
2011-06-11 00:00:00,284,43
2011-06-12 00:00:00,286,48
2011-06-13 00:00:00,286,61
2011-06-14 00:00:00,286,70
2011-06-15 00:00:00,286,65
2011-06-16 00:00:00,286,60
2011-06-17 00:00:00,286,55
2011-06-18 00:00:00,285,43
2011-06-19 00:00:00,285,40
2011-06-20 00:00:00,287,37
2011-06-21 00:00:00,290,38
2011-06-22 00:00:00,288,52
2011-06-23 00:00:00,287,50
2011-06-24 00:00:00,287,48
2011-06-25 00:00:00,287,49
2011-06-26 00:00:00,287,49
2011-06-27 00:00:00,285,45
2011-06-28 00:00:00,283,34
2011-06-29 00:00:00,285,30
2011-06-30 00:00:00,288,38
2011-07-01 00:00:00,288,50
2011-07-02 00:00:00,288,58
2011-07-03 00:00:00,287,59
2011-07-04 00:00:00,288,56
2011-07-05 00:00:00,287,57
2011-07-06 00:00:00,286,48
2011-07-07 00:00:00,285,38
2011-07-08 00:00:00,283,28
2011-07-09 00:00:00,283,20
2011-07-10 00:00:00,284,15
2011-07-11 00:00:00,284,20
2011-07-12 00:00:00,285,28
2011-07-13 00:00:00,287,38
2011-07-14 00:00:00,288,39
2011-07-15 00:00:00,288,38
2011-07-16 00:00:00,288,40
2011-07-17 00:00:00,288,37
2011-07-18 00:00:00,288,35
2011-07-19 00:00:00,288,27
2011-07-20 00:00:00,286,18
2011-07-21 00:00:00,286,23
2011-07-22 00:00:00,288,30
2011-07-23 00:00:00,288,29
2011-07-24 00:00:00,288,28
2011-07-25 00:00:00,288,23
2011-07-26 00:00:00,288,28
2011-07-27 00:00:00,288,26
2011-07-28 00:00:00,287,25
2011-07-29 00:00:00,287,22
2011-07-30 00:00:00,286,23
2011-07-31 00:00:00,287,29
2011-08-01 00:00:00,286,32
2011-08-02 00:00:00,285,34
2011-08-03 00:00:00,285,41
2011-08-04 00:00:00,286,35
2011-08-05 00:00:00,285,36
2011-08-06 00:00:00,285,43
2011-08-07 00:00:00,286,45
2011-08-08 00:00:00,286,43
2011-08-09 00:00:00,285,38
2011-08-10 00:00:00,285,33
2011-08-11 00:00:00,284,38
2011-08-12 00:00:00,283,40
2011-08-13 00:00:00,280,40
2011-08-14 00:00:00,279,41
2011-08-15 00:00:00,279,40
2011-08-16 00:00:00,279,47
2011-08-17 00:00:00,279,49
2011-08-18 00:00:00,279,47
2011-08-19 00:00:00,280,45
2011-08-20 00:00:00,280,43
2011-08-21 00:00:00,281,37
2011-08-22 00:00:00,281,45
2011-08-23 00:00:00,281,39
2011-08-24 00:00:00,282,45
2011-08-25 00:00:00,282,51
2011-08-26 00:00:00,282,50
2011-08-27 00:00:00,282,42
2011-08-28 00:00:00,282,39
2011-08-29 00:00:00,282,33
2011-08-30 00:00:00,282,29
2011-08-31 00:00:00,281,19
2011-09-01 00:00:00,280,10
2011-09-02 00:00:00,-999,4
2011-09-03 00:00:00,-999,5
2011-09-04 00:00:00,264,5
2011-09-05 00:00:00,263,3
2011-09-06 00:00:00,278,15
2011-09-07 00:00:00,279,25
2011-09-08 00:00:00,279,25
2011-09-09 00:00:00,279,27
2011-09-10 00:00:00,279,27
2011-09-11 00:00:00,279,27
2011-09-12 00:00:00,280,26
2011-09-13 00:00:00,278,14
2011-09-14 00:00:00,-999,4
2011-09-15 00:00:00,-999,5
2011-09-16 00:00:00,-999,4
2011-09-17 00:00:00,-999,3
2011-09-18 00:00:00,-999,5
2011-09-19 00:00:00,-999,9
2011-09-20 00:00:00,-999,13
2011-09-21 00:00:00,269,17
2011-09-22 00:00:00,269,16
2011-09-23 00:00:00,268,18
2011-09-24 00:00:00,268,18
2011-09-25 00:00:00,268,20
2011-09-26 00:00:00,268,20
2011-09-27 00:00:00,267,19
2011-09-28 00:00:00,268,19
2011-09-29 00:00:00,268,19
2011-09-30 00:00:00,269,18
2011-10-01 00:00:00,269,21
2011-10-02 00:00:00,269,17
2011-10-03 00:00:00,269,13
2011-10-04 00:00:00,269,12
2011-10-05 00:00:00,265,12
2011-10-06 00:00:00,262,21
2011-10-07 00:00:00,261,27
2011-10-08 00:00:00,262,31
2011-10-09 00:00:00,262,32
2011-10-10 00:00:00,262,36
2011-10-11 00:00:00,262,36
2011-10-12 00:00:00,262,34
2011-10-13 00:00:00,264,26
2011-10-14 00:00:00,264,23
2011-10-15 00:00:00,262,21
2011-10-16 00:00:00,262,21
2011-10-17 00:00:00,261,22
2011-10-18 00:00:00,260,26
2011-10-19 00:00:00,260,30
2011-10-20 00:00:00,260,33
2011-10-21 00:00:00,260,35
2011-10-22 00:00:00,259,32
2011-10-23 00:00:00,259,35
2011-10-24 00:00:00,258,37
2011-10-25 00:00:00,258,32
2011-10-26 00:00:00,257,29
2011-10-27 00:00:00,257,28
2011-10-28 00:00:00,255,27
2011-10-29 00:00:00,255,25
2011-10-30 00:00:00,253,24
2011-10-31 00:00:00,250,22
2011-11-01 00:00:00,250,21
2011-11-02 00:00:00,249,25
2011-11-03 00:00:00,248,26
2011-11-04 00:00:00,247,21
2011-11-05 00:00:00,248,29
2011-11-06 00:00:00,249,28
2011-11-07 00:00:00,250,23
2011-11-08 00:00:00,250,23
2011-11-09 00:00:00,251,16
2011-11-10 00:00:00,252,12
2011-11-11 00:00:00,251,13
2011-11-12 00:00:00,246,10
2011-11-13 00:00:00,245,11
2011-11-14 00:00:00,245,11
2011-11-15 00:00:00,245,11
2011-11-16 00:00:00,241,18
2011-11-17 00:00:00,238,31
2011-11-18 00:00:00,238,36
2011-11-19 00:00:00,237,41
2011-11-20 00:00:00,236,50
2011-11-21 00:00:00,236,62
2011-11-22 00:00:00,236,73
2011-11-23 00:00:00,237,76
2011-11-24 00:00:00,237,70
2011-11-25 00:00:00,238,66
2011-11-26 00:00:00,238,63
2011-11-27 00:00:00,239,55
2011-11-28 00:00:00,241,45
2011-11-29 00:00:00,243,35
2011-11-30 00:00:00,244,28
2011-12-01 00:00:00,245,27
2011-12-02 00:00:00,247,28
2011-12-03 00:00:00,250,22
2011-12-04 00:00:00,253,22
2011-12-05 00:00:00,253,24
2011-12-06 00:00:00,252,23
2011-12-07 00:00:00,254,21
2011-12-08 00:00:00,248,29
2011-12-09 00:00:00,242,38
2011-12-10 00:00:00,240,48
2011-12-11 00:00:00,239,52
2011-12-12 00:00:00,239,55
2011-12-13 00:00:00,239,62
2011-12-14 00:00:00,240,67
2011-12-15 00:00:00,240,53
2011-12-16 00:00:00,241,51
2011-12-17 00:00:00,241,49
2011-12-18 00:00:00,240,53
2011-12-19 00:00:00,238,55
2011-12-20 00:00:00,237,58
2011-12-21 00:00:00,237,57
2011-12-22 00:00:00,237,60
2011-12-23 00:00:00,237,57
2011-12-24 00:00:00,237,55
2011-12-25 00:00:00,237,54
2011-12-26 00:00:00,237,55
2011-12-27 00:00:00,237,45
2011-12-28 00:00:00,237,43
2011-12-29 00:00:00,237,47
2011-12-30 00:00:00,236,43
2011-12-31 00:00:00,236,40
2012-01-01 00:00:00,238,39
2012-01-02 00:00:00,239,39
2012-01-03 00:00:00,239,48
2012-01-04 00:00:00,239,48
2012-01-05 00:00:00,240,43
2012-01-06 00:00:00,240,50
2012-01-07 00:00:00,240,54
2012-01-08 00:00:00,240,47
2012-01-09 00:00:00,240,45
2012-01-10 00:00:00,240,37
2012-01-11 00:00:00,240,36
2012-01-12 00:00:00,240,34
2012-01-13 00:00:00,241,24
2012-01-14 00:00:00,241,16
2012-01-15 00:00:00,241,13
2012-01-16 00:00:00,233,20
2012-01-17 00:00:00,230,31
2012-01-18 00:00:00,228,41
2012-01-19 00:00:00,229,55
2012-01-20 00:00:00,229,61
2012-01-21 00:00:00,229,66
2012-01-22 00:00:00,229,67
2012-01-23 00:00:00,229,53
2012-01-24 00:00:00,231,53
2012-01-25 00:00:00,231,56
2012-01-26 00:00:00,230,54
2012-01-27 00:00:00,231,52
2012-01-28 00:00:00,231,50
2012-01-29 00:00:00,232,54
2012-01-30 00:00:00,232,54
2012-01-31 00:00:00,234,44
2012-02-01 00:00:00,238,33
2012-02-02 00:00:00,248,33
2012-02-03 00:00:00,250,36
2012-02-04 00:00:00,252,37
2012-02-05 00:00:00,254,32
2012-02-06 00:00:00,254,34
2012-02-07 00:00:00,254,36
2012-02-08 00:00:00,254,37
2012-02-09 00:00:00,252,33
2012-02-10 00:00:00,252,27
2012-02-11 00:00:00,251,26
2012-02-12 00:00:00,249,34
2012-02-13 00:00:00,248,39
2012-02-14 00:00:00,247,38
2012-02-15 00:00:00,247,35
2012-02-16 00:00:00,245,30
2012-02-17 00:00:00,245,29
2012-02-18 00:00:00,243,34
2012-02-19 00:00:00,241,32
2012-02-20 00:00:00,239,30
2012-02-21 00:00:00,238,31
2012-02-22 00:00:00,237,35
2012-02-23 00:00:00,236,39
2012-02-24 00:00:00,235,44
2012-02-25 00:00:00,234,40
2012-02-26 00:00:00,233,41
2012-02-27 00:00:00,235,43
2012-02-28 00:00:00,235,48
2012-02-29 00:00:00,235,49
2012-03-01 00:00:00,237,49
2012-03-02 00:00:00,238,52
2012-03-03 00:00:00,238,55
2012-03-04 00:00:00,238,53
2012-03-05 00:00:00,238,45
2012-03-06 00:00:00,239,42
2012-03-07 00:00:00,239,41
2012-03-08 00:00:00,238,40
2012-03-09 00:00:00,238,37
2012-03-10 00:00:00,238,36
2012-03-11 00:00:00,238,35
2012-03-12 00:00:00,239,41
2012-03-13 00:00:00,236,41
2012-03-14 00:00:00,236,39
2012-03-15 00:00:00,236,39
2012-03-16 00:00:00,236,40
2012-03-17 00:00:00,237,40
2012-03-18 00:00:00,237,40
2012-03-19 00:00:00,240,42
2012-03-20 00:00:00,240,42
2012-03-21 00:00:00,240,46
2012-03-22 00:00:00,240,46
2012-03-23 00:00:00,240,42
2012-03-24 00:00:00,241,43
2012-03-25 00:00:00,241,46
2012-03-26 00:00:00,240,41
2012-03-27 00:00:00,240,38
2012-03-28 00:00:00,243,36
2012-03-29 00:00:00,244,39
2012-03-30 00:00:00,244,40
2012-03-31 00:00:00,246,39
2012-04-01 00:00:00,248,36
2012-04-02 00:00:00,249,43
2012-04-03 00:00:00,250,50
2012-04-04 00:00:00,251,55
2012-04-05 00:00:00,252,56
2012-04-06 00:00:00,253,58
2012-04-07 00:00:00,253,59
2012-04-08 00:00:00,253,60
2012-04-09 00:00:00,255,62
2012-04-10 00:00:00,256,62
2012-04-11 00:00:00,257,57
2012-04-12 00:00:00,258,49
2012-04-13 00:00:00,258,47
2012-04-14 00:00:00,259,43
2012-04-15 00:00:00,259,42
2012-04-16 00:00:00,258,34
2012-04-17 00:00:00,257,31
2012-04-18 00:00:00,257,28
2012-04-19 00:00:00,256,31
2012-04-20 00:00:00,257,32
2012-04-21 00:00:00,257,37
2012-04-22 00:00:00,257,37
2012-04-23 00:00:00,257,39
2012-04-24 00:00:00,257,33
2012-04-25 00:00:00,257,31
2012-04-26 00:00:00,258,27
2012-04-27 00:00:00,257,27
2012-04-28 00:00:00,256,27
2012-04-29 00:00:00,256,24
2012-04-30 00:00:00,256,19
2012-05-01 00:00:00,256,19
2012-05-02 00:00:00,257,19
2012-05-03 00:00:00,258,19
2012-05-04 00:00:00,261,23
2012-05-05 00:00:00,263,18
2012-05-06 00:00:00,266,27
2012-05-07 00:00:00,266,28
2012-05-08 00:00:00,266,28
2012-05-09 00:00:00,267,34
2012-05-10 00:00:00,267,45
2012-05-11 00:00:00,268,41
2012-05-12 00:00:00,269,50
2012-05-13 00:00:00,270,50
2012-05-14 00:00:00,270,61
2012-05-15 00:00:00,270,71
2012-05-16 00:00:00,271,71
2012-05-17 00:00:00,271,72
2012-05-18 00:00:00,271,70
2012-05-19 00:00:00,271,59
2012-05-20 00:00:00,271,49
2012-05-21 00:00:00,271,38
2012-05-22 00:00:00,270,30
2012-05-23 00:00:00,270,25
2012-05-24 00:00:00,271,23
2012-05-25 00:00:00,271,31
2012-05-26 00:00:00,271,32
2012-05-27 00:00:00,272,32
2012-05-28 00:00:00,272,36
2012-05-29 00:00:00,274,40
2012-05-30 00:00:00,275,43
2012-05-31 00:00:00,275,34
2012-06-01 00:00:00,277,26
2012-06-02 00:00:00,277,24
2012-06-03 00:00:00,278,23
2012-06-04 00:00:00,278,21
2012-06-05 00:00:00,279,23
2012-06-06 00:00:00,280,18
2012-06-07 00:00:00,281,21
2012-06-08 00:00:00,283,30
2012-06-09 00:00:00,285,41
2012-06-10 00:00:00,286,51
2012-06-11 00:00:00,286,47
2012-06-12 00:00:00,288,48
2012-06-13 00:00:00,288,55
2012-06-14 00:00:00,289,61
2012-06-15 00:00:00,289,62
2012-06-16 00:00:00,289,61
2012-06-17 00:00:00,289,63
2012-06-18 00:00:00,289,69
2012-06-19 00:00:00,289,60
2012-06-20 00:00:00,288,61
2012-06-21 00:00:00,288,57
2012-06-22 00:00:00,287,44
2012-06-23 00:00:00,287,42
2012-06-24 00:00:00,287,42
2012-06-25 00:00:00,287,45
2012-06-26 00:00:00,288,54
2012-06-27 00:00:00,288,54
2012-06-28 00:00:00,289,59
2012-06-29 00:00:00,289,68
2012-06-30 00:00:00,289,66
2012-07-01 00:00:00,289,64
2012-07-02 00:00:00,290,55
2012-07-03 00:00:00,290,56
2012-07-04 00:00:00,290,57
2012-07-05 00:00:00,291,54
2012-07-06 00:00:00,291,58
2012-07-07 00:00:00,291,60
2012-07-08 00:00:00,291,52
2012-07-09 00:00:00,291,60
2012-07-10 00:00:00,290,51
2012-07-11 00:00:00,291,42
2012-07-12 00:00:00,290,34
2012-07-13 00:00:00,289,30
2012-07-14 00:00:00,287,25
2012-07-15 00:00:00,287,23
2012-07-16 00:00:00,287,27
2012-07-17 00:00:00,287,31
2012-07-18 00:00:00,287,31
2012-07-19 00:00:00,288,30
2012-07-20 00:00:00,288,28
2012-07-21 00:00:00,289,28
2012-07-22 00:00:00,289,32
2012-07-23 00:00:00,290,30
2012-07-24 00:00:00,290,28
2012-07-25 00:00:00,289,30
2012-07-26 00:00:00,289,36
2012-07-27 00:00:00,288,31
2012-07-28 00:00:00,288,29
2012-07-29 00:00:00,288,26
2012-07-30 00:00:00,285,22
2012-07-31 00:00:00,286,18
2012-08-01 00:00:00,285,21
2012-08-02 00:00:00,283,22
2012-08-03 00:00:00,283,23
2012-08-04 00:00:00,282,22
2012-08-05 00:00:00,282,22
2012-08-06 00:00:00,282,26
2012-08-07 00:00:00,283,38
2012-08-08 00:00:00,283,36
2012-08-09 00:00:00,282,31
2012-08-10 00:00:00,282,28
2012-08-11 00:00:00,282,28
2012-08-12 00:00:00,283,33
2012-08-13 00:00:00,283,25
2012-08-14 00:00:00,284,24
2012-08-15 00:00:00,283,24
2012-08-16 00:00:00,285,32
2012-08-17 00:00:00,285,43
2012-08-18 00:00:00,286,48
2012-08-19 00:00:00,285,49
2012-08-20 00:00:00,285,50
2012-08-21 00:00:00,285,41
2012-08-22 00:00:00,285,38
2012-08-23 00:00:00,285,28
2012-08-24 00:00:00,282,20
2012-08-25 00:00:00,280,15
2012-08-26 00:00:00,278,9
2012-08-27 00:00:00,267,6
2012-08-28 00:00:00,266,5
2012-08-29 00:00:00,277,10
2012-08-30 00:00:00,277,14
2012-08-31 00:00:00,278,11
2012-09-01 00:00:00,277,14
2012-09-02 00:00:00,275,18
2012-09-03 00:00:00,275,20
2012-09-04 00:00:00,275,19
2012-09-05 00:00:00,273,23
2012-09-06 00:00:00,272,19
2012-09-07 00:00:00,272,20
2012-09-08 00:00:00,272,17
2012-09-09 00:00:00,273,13
2012-09-10 00:00:00,274,11
2012-09-11 00:00:00,275,13
2012-09-12 00:00:00,276,9
2012-09-13 00:00:00,276,12
2012-09-14 00:00:00,277,20
2012-09-15 00:00:00,277,20
2012-09-16 00:00:00,277,20
2012-09-17 00:00:00,277,22
2012-09-18 00:00:00,277,21
2012-09-19 00:00:00,275,28
2012-09-20 00:00:00,275,29
2012-09-21 00:00:00,273,20
2012-09-22 00:00:00,273,22
2012-09-23 00:00:00,272,22
2012-09-24 00:00:00,272,25
2012-09-25 00:00:00,271,31
2012-09-26 00:00:00,271,24
2012-09-27 00:00:00,271,24
2012-09-28 00:00:00,271,26
2012-09-29 00:00:00,272,29
2012-09-30 00:00:00,272,28
2012-10-01 00:00:00,272,27
2012-10-02 00:00:00,272,23
2012-10-03 00:00:00,272,23
2012-10-04 00:00:00,266,27
2012-10-05 00:00:00,266,27
2012-10-06 00:00:00,264,26
2012-10-07 00:00:00,263,27
2012-10-08 00:00:00,262,29
2012-10-09 00:00:00,261,28
2012-10-10 00:00:00,260,26
2012-10-11 00:00:00,259,19
2012-10-12 00:00:00,259,20
2012-10-13 00:00:00,258,25
2012-10-14 00:00:00,256,37
2012-10-15 00:00:00,256,37
2012-10-16 00:00:00,256,46
2012-10-17 00:00:00,256,45
2012-10-18 00:00:00,256,47
2012-10-19 00:00:00,256,48
2012-10-20 00:00:00,256,42
2012-10-21 00:00:00,258,34
2012-10-22 00:00:00,259,32
2012-10-23 00:00:00,261,23
2012-10-24 00:00:00,260,23
2012-10-25 00:00:00,260,21
2012-10-26 00:00:00,260,19
2012-10-27 00:00:00,259,18
2012-10-28 00:00:00,256,16
2012-10-29 00:00:00,250,20
2012-10-30 00:00:00,247,27
2012-10-31 00:00:00,248,38
2012-11-01 00:00:00,249,40
2012-11-02 00:00:00,249,43
2012-11-03 00:00:00,250,47
2012-11-04 00:00:00,251,50
2012-11-05 00:00:00,252,49
2012-11-06 00:00:00,254,42
2012-11-07 00:00:00,255,31
2012-11-08 00:00:00,253,32
2012-11-09 00:00:00,253,27
2012-11-10 00:00:00,251,25
2012-11-11 00:00:00,248,26
2012-11-12 00:00:00,245,28
2012-11-13 00:00:00,244,28
2012-11-14 00:00:00,244,29
2012-11-15 00:00:00,244,29
2012-11-16 00:00:00,244,35
2012-11-17 00:00:00,244,42
2012-11-18 00:00:00,245,44
2012-11-19 00:00:00,247,41
2012-11-20 00:00:00,247,42
2012-11-21 00:00:00,247,51
2012-11-22 00:00:00,247,56
2012-11-23 00:00:00,247,56
2012-11-24 00:00:00,248,47
2012-11-25 00:00:00,249,41
2012-11-26 00:00:00,248,35
2012-11-27 00:00:00,248,32
2012-11-28 00:00:00,249,22
2012-11-29 00:00:00,248,20
2012-11-30 00:00:00,248,17
2012-12-01 00:00:00,248,19
2012-12-02 00:00:00,244,25
2012-12-03 00:00:00,240,37
2012-12-04 00:00:00,238,50
2012-12-05 00:00:00,238,61
2012-12-06 00:00:00,238,68
2012-12-07 00:00:00,237,77
2012-12-08 00:00:00,236,86
2012-12-09 00:00:00,235,89
2012-12-10 00:00:00,236,89
2012-12-11 00:00:00,236,85
2012-12-12 00:00:00,235,73
