Time,Air,-0.14m,-0.12m,-0.1m,-0.06m,-0.05m,-0.04m,-0.02m,-0.01m,0.0m,0.002m,0.01m,0.02m,0.03m,0.034m,0.04m,0.05m,0.07m,0.08m,0.09m,0.1m,0.104m,0.11m,0.12m,0.13m,0.14m,0.15m,0.16m,0.17m,0.18m,0.184m,0.19m,0.2m,0.22m,0.23m,0.24m,0.25m,0.254m,0.26m,0.27m,0.28m,0.29m,0.3m,0.31m,0.32m,0.33m,0.334m,0.34m,0.35m,0.36m,0.37m,0.39m,0.4m,0.41m,0.414m,0.42m,0.43m,0.45m,0.46m,0.47m,0.484m,0.49m,0.51m,0.52m,0.53m,0.54m,0.55m,0.56m,0.57m,0.58m,0.59m,0.6m,0.61m,0.62m,0.64m,0.644m,0.65m,0.68m,0.69m,0.7m,0.71m,0.72m,0.73m,0.74m,0.8m,0.84m,0.85m,0.89m,0.91m,0.92m
2007-12-16,-24.729483870967716,-19.892176899063436,-19.094962018730453,-15.401715920915727,-15.47929344432875,-13.968657908428648,-15.142033001337905,-13.108823100936442,-19.226584807492173,-18.511457596253862,-20.276798126951086,-13.321086541796701,-13.438221631732834,-12.700837941628253,-16.08002507804365,-15.650948751300716,-12.15368600416234,-13.505567117585832,-16.328359931821534,-14.503271071800135,-10.894738720826426,-13.015641117883185,-9.158330254942745,-12.785087706258334,-10.481989148208694,-12.496895941727361,-12.431762356919844,-15.385278746097814,-11.89301610425644,-10.058895830236363,-12.210308168574452,-10.752245902705509,-9.905450962538993,-11.975827263267442,-11.909458376690898,-17.695857700312164,-11.56401724394233,-11.750173048907318,-9.600603934393728,-9.876037200832485,-9.491698231009394,-11.51124505723199,-11.444876170655586,-12.376049799316219,-12.868411550468272,-7.21643882860109,-11.253310153114324,-7.922184499033649,-9.151931395867347,-9.842348632376977,-11.050475546305924,-13.74729695629553,-10.684775234131072,-9.02670772632678,-10.847456581685766,-9.0075374934963,-10.773631503642077,-10.681350156087426,-13.334824452764991,-15.961415192507772,-10.52447186524454,-8.113780645161276,-1.2633333333332644,-10.358365439646196,-10.312224765868867,-15.417224375650306,-10.032018915481526,-8.433854249046126,-6.77952861602497,-9.892619493583073,-9.808698439125932,-1.7649999999999864,-9.640856330211562,-9.556935275754448,-7.483621227887612,-9.35552474505721,-2.004166666666663,-9.053408949011427,-14.306796600763114,-10.712331425598347,-6.479690426638847,-7.686014056538298,-6.436856399583719,-2.434666666666658,-2.6503999999999905,-2.794222222222288,-6.714340790842824,-2.9739999999999895,-6.0649794856548045,-3.0708571428571645
2007-12-17,-24.932329032258036,-19.909081165452612,-19.105852497398505,-15.412187304890757,-15.481367845993685,-13.980164672216366,-15.159404786680556,-13.120951092611781,-19.368640998959393,-18.651062565036383,-20.458718002081163,-13.404238727020429,-13.510715004211898,-12.767685867895535,-16.211295889698174,-15.78074882934442,-12.241906737773162,-13.628013527575428,-16.482982391178002,-14.62161602497391,-10.983126774565092,-13.136483306080002,-9.211899583766888,-12.90517496655267,-10.571665229671456,-12.616039542143595,-12.550769901144609,-15.540989399063474,-11.996220454883264,-10.149700943957189,-12.32885312174823,-10.838943613423512,-9.996774843912561,-12.09388241415194,-12.027376300728358,-17.891360041623297,-11.669375997225119,-11.867761628511897,-9.679869951934979,-9.965726912070778,-9.583128381893886,-11.628339620187246,-11.561833506763808,-12.525398741390449,-12.997781997918846,-7.282644120707525,-11.369904593429471,-7.985727367325608,-9.24336123086066,-9.93116864872899,-11.166685744016641,-13.904914737252865,-10.794363014716774,-9.118279024825366,-10.963370031217504,-9.099138917793908,-10.889437044745096,-10.79702081165454,-13.492230414746558,-16.16061706555668,-10.639913215400622,-8.178206451612889,-1.2633333333332644,-10.473563995837662,-10.427355879292387,-15.610041753381836,-10.140673557636692,-8.525458654179667,-6.847987513007275,-10.00724072147069,-9.923217689906368,-1.7649999999999864,-9.755171626777638,-9.671148595213346,-7.551494901144634,-9.469493319458877,-2.004166666666663,-9.167010405827241,-14.504779743322949,-10.846184703433938,-6.548620057231979,-7.7771442095906735,-6.5058532778355405,-2.434666666666658,-2.6503999999999905,-2.794222222222288,-6.78490920915708,-2.9739999999999895,-6.133840790842852,-3.0708571428571645
2007-12-18,-25.13517419354836,-19.92598543184179,-19.116742976066554,-15.422658688865786,-15.483442247658617,-13.991671436004086,-15.176776572023204,-13.13307908428712,-19.51069719042661,-18.790667533818905,-20.640637877211237,-13.487390912244159,-13.583208376690962,-12.83453379416282,-16.342566701352702,-15.910548907388124,-12.330127471383985,-13.750459937565024,-16.637604850534466,-14.739960978147687,-11.071514828303755,-13.257325494276822,-9.265468912591032,-13.025262226847005,-10.661341311134219,-12.735183142559828,-12.66977744536937,-15.696700052029136,-12.09942480551009,-10.240506057678013,-12.447398074922006,-10.925641324141514,-10.088098725286127,-12.211937565036436,-12.14529422476582,-18.086862382934427,-11.774734750507907,-11.985350208116474,-9.759135969476231,-10.055416623309075,-9.67455853277838,-11.7454341831425,-11.678790842872028,-12.674747683464677,-13.127152445369418,-7.348849412813961,-11.48649903374462,-8.049270235617566,-9.334791065853972,-10.019988665081001,-11.282895941727357,-14.062532518210201,-10.903950795302475,-9.209850323323952,-11.079283480749245,-9.19074034209152,-11.005242585848116,-10.912691467221656,-13.649636376728129,-16.359818938605585,-10.755354565556706,-8.242632258064504,-1.2633333333332644,-10.588762552029129,-10.542486992715904,-15.802859131113365,-10.249328199791856,-8.61706305931321,-6.916446409989581,-10.12186194935831,-10.037736940686802,-1.7649999999999864,-9.869486923343711,-9.785361914672242,-7.619368574401658,-9.583461893860544,-2.004166666666663,-9.280611862643058,-14.702762885882784,-10.980037981269527,-6.617549687825112,-7.868274362643048,-6.574850156087362,-2.434666666666658,-2.6503999999999905,-2.794222222222288,-6.855477627471334,-2.9739999999999895,-6.202702096030901,-3.0708571428571645
2007-12-19,-25.338019354838682,-19.942889698230967,-19.127633454734607,-15.433130072840815,-15.48551664932355,-14.003178199791806,-15.194148357365854,-13.145207075962457,-19.65275338189383,-18.930272502601422,-20.82255775234131,-13.570543097467887,-13.655701749170026,-12.901381720430102,-16.47383751300723,-16.040348985431827,-12.418348204994807,-13.872906347554618,-16.79222730989093,-14.858305931321464,-11.15990288204242,-13.378167682473642,-9.319038241415177,-13.14534948714134,-10.751017392596982,-12.854326742976061,-12.788784989594134,-15.852410704994796,-12.202629156136917,-10.331311171398838,-12.565943028095784,-11.012339034859517,-10.179422606659696,-12.329992715920934,-12.26321214880328,-18.28236472424556,-11.880093503790697,-12.102938787721051,-9.838401987017484,-10.145106334547368,-9.765988683662872,-11.862528746097755,-11.795748178980247,-12.824096625538907,-13.256522892819993,-7.415054704920397,-11.603093474059769,-8.112813103909527,-9.426220900847285,-10.108808681433015,-11.399106139438073,-14.220150299167535,-11.013538575888175,-9.301421621822538,-11.195196930280984,-9.282341766389127,-11.121048126951134,-11.028362122788772,-13.807042338709696,-16.559020811654495,-10.870795915712788,-8.307058064516117,-1.2633333333332644,-10.703961108220595,-10.657618106139422,-15.995676508844895,-10.35798284194702,-8.708667464446751,-6.984905306971886,-10.236483177245928,-10.152256191467238,-1.7649999999999864,-9.983802219909787,-9.899575234131138,-7.687242247658681,-9.697430468262212,-2.004166666666663,-9.394213319458872,-14.900746028442617,-11.113891259105118,-6.686479318418244,-7.959404515695423,-6.643847034339184,-2.434666666666658,-2.6503999999999905,-2.794222222222288,-6.92604604578559,-2.9739999999999895,-6.271563401218948,-3.0708571428571645
2007-12-20,-25.540864516129005,-19.959793964620143,-19.138523933402656,-15.443601456815843,-15.487591050988485,-14.014684963579525,-15.211520142708503,-13.157335067637796,-19.79480957336105,-19.069877471383943,-21.004477627471385,-13.653695282691617,-13.72819512164909,-12.968229646697386,-16.605108324661757,-16.170149063475534,-12.50656893860563,-13.995352757544214,-16.946849769247393,-14.97665088449524,-11.248290935781084,-13.499009870670461,-9.372607570239321,-13.265436747435675,-10.840693474059744,-12.973470343392295,-12.907792533818897,-16.00812135796046,-12.305833506763742,-10.422116285119662,-12.684487981269562,-11.09903674557752,-10.27074648803326,-12.448047866805432,-12.38113007284074,-18.47786706555669,-11.985452257073486,-12.22052736732563,-9.917668004558735,-10.234796045785664,-9.857418834547367,-11.979623309053009,-11.912705515088467,-12.973445567613137,-13.385893340270567,-7.481259997026832,-11.719687914374916,-8.176355972201485,-9.517650735840599,-10.197628697785028,-11.51531633714879,-14.37776808012487,-11.123126356473875,-9.392992920321124,-11.311110379812725,-9.373943190686738,-11.236853668054154,-11.144032778355887,-13.964448300691267,-16.7582226847034,-10.986237265868873,-8.37148387096773,-1.2633333333332644,-10.819159664412062,-10.77274921956294,-16.188493886576424,-10.466637484102185,-8.800271869580293,-7.053364203954191,-10.351104405133547,-10.266775442247674,-1.7649999999999864,-10.09811751647586,-10.013788553590034,-7.755115920915704,-9.81139904266388,-2.004166666666663,-9.507814776274689,-15.098729171002452,-11.247744536940708,-6.755408949011377,-8.050534668747797,-6.712843912591006,-2.434666666666658,-2.6503999999999905,-2.794222222222288,-6.996614464099845,-2.9739999999999895,-6.3404247064069965,-3.0708571428571645
2007-12-21,-25.743709677419325,-19.976698231009323,-19.14941441207071,-15.454072840790873,-15.489665452653417,-14.026191727367245,-15.228891928051153,-13.169463059313134,-19.93686576482827,-19.209482440166465,-21.18639750260146,-13.736847467915346,-13.800688494128154,-13.035077572964669,-16.73637913631628,-16.29994914151924,-12.594789672216452,-14.11779916753381,-17.10147222860386,-15.094995837669018,-11.336678989519747,-13.61985205886728,-9.426176899063465,-13.38552400773001,-10.930369555522509,-13.092613943808528,-13.02680007804366,-16.163832010926118,-12.409037857390567,-10.512921398840486,-12.80303293444334,-11.185734456295522,-10.362070369406828,-12.56610301768993,-12.4990479968782,-18.67336940686782,-12.090811010356274,-12.338115946930207,-9.996934022099987,-10.32448575702396,-9.94884898543186,-12.096717872008263,-12.029662851196687,-13.122794509687365,-13.51526378772114,-7.547465289133268,-11.836282354690065,-8.239898840493444,-9.60908057083391,-10.286448714137041,-11.631526534859507,-14.535385861082206,-11.232714137059578,-9.484564218819708,-11.427023829344463,-9.465544614984347,-11.352659209157174,-11.259703433923002,-14.121854262672834,-16.957424557752308,-11.101678616024955,-8.435909677419343,-1.2633333333332644,-10.934358220603528,-10.887880332986459,-16.381311264307953,-10.575292126257349,-8.891876274713834,-7.1218231009364965,-10.465725633021165,-10.381294693028108,-1.7649999999999864,-10.212432813041936,-10.12800187304893,-7.822989594172727,-9.925367617065547,-2.004166666666663,-9.621416233090503,-15.296712313562287,-11.381597814776299,-6.824338579604509,-8.141664821800173,-6.7818407908428275,-2.434666666666658,-2.6503999999999905,-2.794222222222288,-7.0671828824141,-2.9739999999999895,-6.409286011595045,-3.0708571428571645
2007-12-22,-25.94655483870965,-19.9936024973985,-19.16030489073876,-15.464544224765902,-15.49173985431835,-14.037698491154964,-15.246263713393803,-13.181591050988471,-20.07892195629549,-19.349087408948986,-21.368317377731533,-13.819999653139075,-13.873181866607219,-13.101925499231953,-16.867649947970808,-16.429749219562943,-12.683010405827275,-14.240245577523407,-17.256094687960324,-15.213340790842793,-11.425067043258412,-13.740694247064098,-9.47974622788761,-13.505611268024346,-11.020045636985271,-13.211757544224762,-13.145807622268423,-16.31954266389178,-12.512242208017394,-10.60372651256131,-12.921577887617117,-11.272432167013525,-10.453394250780395,-12.684158168574426,-12.616965920915662,-18.868871748178954,-12.196169763639062,-12.455704526534785,-10.07620003964124,-10.414175468262254,-10.040279136316354,-12.213812434963518,-12.146620187304906,-13.272143451761593,-13.644634235171715,-7.613670581239704,-11.952876795005213,-8.303441708785403,-9.700510405827224,-10.375268730489053,-11.747736732570223,-14.693003642039542,-11.342301917645278,-9.576135517318294,-11.542937278876202,-9.557146039281957,-11.468464750260193,-11.37537408949012,-14.279260224654404,-17.156626430801218,-11.217119966181038,-8.500335483870957,-1.2633333333332644,-11.049556776794994,-11.003011446409976,-16.574128642039483,-10.683946768412513,-8.983480679847377,-7.190281997918802,-10.580346860908783,-10.495813943808542,-1.7649999999999864,-10.326748109608008,-10.242215192507828,-7.89086326742975,-10.039336191467214,-2.004166666666663,-9.73501768990632,-15.49469545612212,-11.51545109261189,-6.893268210197642,-8.232794974852547,-6.850837669094649,-2.434666666666658,-2.6503999999999905,-2.794222222222288,-7.137751300728355,-2.9739999999999895,-6.478147316783093,-3.0708571428571645
2007-12-23,-26.14939999999997,-20.010506763787674,-19.17119536940681,-15.47501560874093,-15.493814255983285,-14.049205254942684,-15.263635498736452,-13.19371904266381,-20.220978147762708,-19.488692377731503,-21.550237252861606,-13.903151838362804,-13.945675239086281,-13.168773425499236,-16.998920759625335,-16.559549297606647,-12.771231139438097,-14.362691987513003,-17.410717147316788,-15.33168574401657,-11.513455096997076,-13.861536435260918,-9.533315556711752,-13.625698528318683,-11.109721718448034,-13.330901144640993,-13.264815166493186,-16.47525331685744,-12.61544655864422,-10.694531626282135,-13.040122840790895,-11.359129877731528,-10.544718132153962,-12.802213319458923,-12.734883844953123,-19.064374089490084,-12.301528516921852,-12.573293106139364,-10.15546605718249,-10.503865179500549,-10.131709287200847,-12.330906997918772,-12.263577523413126,-13.421492393835823,-13.774004682622287,-7.679875873346139,-12.06947123532036,-8.366984577077362,-9.791940240820537,-10.464088746841066,-11.863946930280939,-14.850621422996877,-11.451889698230978,-9.66770681581688,-11.658850728407941,-9.648747463579566,-11.584270291363213,-11.491044745057234,-14.436666186635973,-17.355828303850124,-11.33256131633712,-8.56476129032257,-1.2633333333332644,-11.16475533298646,-11.118142559833494,-16.766946019771012,-10.792601410567677,-9.075085084980918,-7.258740894901107,-10.6949680887964,-10.610333194588979,-1.7649999999999864,-10.441063406174083,-10.356428511966724,-7.958736940686773,-10.153304765868882,-2.004166666666663,-9.848619146722134,-15.692678598681955,-11.649304370447481,-6.9621978407907745,-8.323925127904923,-6.91983454734647,-2.434666666666658,-2.6503999999999905,-2.794222222222288,-7.20831971904261,-2.9739999999999895,-6.547008621971141,-3.0708571428571645
2007-12-24,-26.35224516129029,-20.027411030176854,-19.182085848074863,-15.485486992715959,-15.495888657648218,-14.060712018730403,-15.281007284079102,-13.205847034339149,-20.363034339229927,-19.628297346514024,-21.73215712799168,-13.986304023586532,-14.018168611565345,-13.235621351766518,-17.13019157127986,-16.68934937565035,-12.859451873048918,-14.485138397502599,-17.565339606673255,-15.450030697190346,-11.601843150735741,-13.982378623457738,-9.586884885535897,-13.745785788613018,-11.199397799910797,-13.450044745057227,-13.383822710717949,-16.6309639698231,-12.718650909271044,-10.78533674000296,-13.158667793964673,-11.445827588449532,-10.636042013527529,-12.920268470343421,-12.852801768990583,-19.259876430801217,-12.406887270204642,-12.69088168574394,-10.234732074723743,-10.593554890738844,-10.22313943808534,-12.448001560874028,-12.380534859521346,-13.570841335910053,-13.903375130072863,-7.746081165452575,-12.18606567563551,-8.430527445369322,-9.883370075813849,-10.552908763193079,-11.980157127991657,-15.008239203954211,-11.56147747881668,-9.759278114315466,-11.774764177939682,-9.740348887877175,-11.700075832466231,-11.60671540062435,-14.594072148617542,-17.55503017689903,-11.448002666493204,-8.629187096774183,-1.2633333333332644,-11.279953889177927,-11.233273673257013,-16.95976339750254,-10.901256052722841,-9.166689490114459,-7.327199791883412,-10.80958931668402,-10.724852445369415,-1.7649999999999864,-10.555378702740157,-10.47064183142562,-8.026610613943795,-10.267273340270549,-2.004166666666663,-9.96222060353795,-15.89066174124179,-11.78315764828307,-7.031127471383908,-8.415055280957297,-6.988831425598292,-2.434666666666658,-2.6503999999999905,-2.794222222222288,-7.278888137356865,-2.9739999999999895,-6.615869927159189,-3.0708571428571645
2007-12-25,-26.555090322580615,-20.04431529656603,-19.19297632674291,-15.495958376690988,-15.497963059313152,-14.072218782518123,-15.29837906942175,-13.217975026014486,-20.505090530697146,-19.767902315296546,-21.914077003121754,-14.069456208810262,-14.09066198404441,-13.302469278033803,-17.261462382934386,-16.819149453694056,-12.947672606659742,-14.607584807492193,-17.71996206602972,-15.568375650364121,-11.690231204474404,-14.103220811654555,-9.640454214360041,-13.865873048907353,-11.28907388137356,-13.56918834547346,-13.502830254942712,-16.786674622788762,-12.82185525989787,-10.876141853723784,-13.27721274713845,-11.532525299167535,-10.727365894901096,-13.038323621227917,-12.970719693028045,-19.455378772112347,-12.51224602348743,-12.808470265348518,-10.313998092264995,-10.683244601977139,-10.314569588969833,-12.565096123829282,-12.497492195629565,-13.720190277984281,-14.032745577523436,-7.812286457559011,-12.302660115950658,-8.49407031366128,-9.97479991080716,-10.64172877954509,-12.096367325702372,-15.165856984911548,-11.671065259402381,-9.850849412814052,-11.890677627471423,-9.831950312174785,-11.815881373569251,-11.722386056191464,-14.75147811059911,-17.754232049947937,-11.563444016649289,-8.693612903225798,-1.2633333333332644,-11.395152445369394,-11.34840478668053,-17.15258077523407,-11.009910694878005,-9.258293895248002,-7.395658688865718,-10.92421054457164,-10.839371696149849,-1.7649999999999864,-10.669693999306231,-10.584855150884518,-8.09448428720082,-10.381241914672216,-2.004166666666663,-10.075822060353765,-16.088644883801624,-11.91701092611866,-7.10005710197704,-8.506185434009673,-7.057828303850114,-2.434666666666658,-2.6503999999999905,-2.794222222222288,-7.34945655567112,-2.9739999999999895,-6.684731232347238,-3.0708571428571645
2007-12-26,-26.757935483870938,-20.06121956295521,-19.203866805410964,-15.506429760666018,-15.500037460978085,-14.083725546305843,-15.315750854764401,-13.230103017689824,-20.647146722164365,-19.907507284079067,-22.095996878251828,-14.15260839403399,-14.163155356523474,-13.369317204301085,-17.392733194588914,-16.94894953173776,-13.035893340270563,-14.73003121748179,-17.874584525386183,-15.686720603537898,-11.77861925821307,-14.224062999851375,-9.694023543184185,-13.985960309201689,-11.378749962836322,-13.688331945889693,-13.621837799167475,-16.94238527575442,-12.925059610524695,-10.966946967444608,-13.395757700312227,-11.619223009885538,-10.818689776274663,-13.156378772112415,-13.088637617065505,-19.65088111342348,-12.61760477677022,-12.926058844953097,-10.393264109806246,-10.772934313215433,-10.405999739854327,-12.682190686784537,-12.614449531737785,-13.869539220058511,-14.16211602497401,-7.8784917496654465,-12.419254556265805,-8.55761318195324,-10.066229745800474,-10.730548795897104,-12.212577523413088,-15.323474765868882,-11.780653039988081,-9.942420711312637,-12.006591077003161,-9.923551736472394,-11.93168691467227,-11.838056711758579,-14.90888407258068,-17.953433922996844,-11.678885366805371,-8.758038709677411,-1.2633333333332644,-11.51035100156086,-11.463535900104048,-17.3453981529656,-11.11856533703317,-9.349898300381543,-7.464117585848023,-11.038831772459258,-10.953890946930285,-1.7649999999999864,-10.784009295872306,-10.699068470343414,-8.162357960457841,-10.495210489073884,-2.004166666666663,-10.189423517169582,-16.28662802636146,-12.050864203954252,-7.168986732570173,-8.597315587062047,-7.1268251821019355,-2.434666666666658,-2.6503999999999905,-2.794222222222288,-7.420024973985375,-2.9739999999999895,-6.753592537535286,-3.0708571428571645
2007-12-27,-26.960780645161257,-20.078123829344385,-19.214757284079013,-15.516901144641047,-15.502111862643018,-14.09523231009356,-15.33312264010705,-13.242231009365163,-20.789202913631584,-20.047112252861584,-22.277916753381902,-14.23576057925772,-14.235648729002538,-13.43616513056837,-17.524004006243437,-17.078749609781465,-13.124114073881387,-14.852477627471385,-18.02920698474265,-15.805065556711675,-11.867007311951733,-14.344905188048195,-9.74759287200833,-14.106047569496024,-11.468426044299086,-13.807475546305927,-13.740845343392238,-17.098095928720085,-13.028263961151522,-11.057752081165432,-13.514302653486006,-11.70592072060354,-10.91001365764823,-13.274433922996913,-13.206555541102965,-19.84638345473461,-12.722963530053008,-13.043647424557674,-10.472530127347499,-10.862624024453728,-10.49742989073882,-12.79928524973979,-12.731406867846005,-14.01888816213274,-14.291486472424584,-7.9446970417718825,-12.535848996580954,-8.6211560502452,-10.157659580793787,-10.819368812249117,-12.328787721123806,-15.481092546826218,-11.890240820573784,-10.033992009811222,-12.1225045265349,-10.015153160770003,-12.04749245577529,-11.953727367325696,-15.066290034562249,-18.152635796045754,-11.794326716961454,-8.822464516129024,-1.2633333333332644,-11.625549557752326,-11.578667013527568,-17.53821553069713,-11.227219979188334,-9.441502705515084,-7.532576482830329,-11.153453000346875,-11.068410197710719,-1.7649999999999864,-10.89832459243838,-10.81328178980231,-8.230231633714865,-10.609179063475551,-2.004166666666663,-10.303024973985398,-16.48461116892129,-12.184717481789843,-7.237916363163306,-8.688445740114421,-7.195822060353757,-2.434666666666658,-2.6503999999999905,-2.794222222222288,-7.49059339229963,-2.9739999999999895,-6.822453842723334,-3.0708571428571645
2007-12-28,-27.16362580645158,-20.09502809573356,-19.225647762747066,-15.527372528616075,-15.504186264307952,-14.10673907388128,-15.3504944254497,-13.2543590010405,-20.931259105098803,-20.186717221644106,-22.45983662851198,-14.31891276448145,-14.308142101481602,-13.503013056835652,-17.655274817897965,-17.20854968782517,-13.212334807492208,-14.974924037460982,-18.183829444099114,-15.923410509885452,-11.955395365690396,-14.465747376245014,-9.801162200832474,-14.226134829790361,-11.558102125761849,-13.92661914672216,-13.859852887617002,-17.253806581685744,-13.131468311778347,-11.148557194886259,-13.632847606659782,-11.792618431321543,-11.001337539021797,-13.392489073881409,-13.324473465140427,-20.04188579604574,-12.828322283335797,-13.161236004162252,-10.551796144888751,-10.952313735692023,-10.588860041623313,-12.916379812695045,-12.848364203954226,-14.16823710420697,-14.420856919875158,-8.010902333878319,-12.652443436896103,-8.684698918537158,-10.2490894157871,-10.908188828601128,-12.444997918834522,-15.638710327783553,-11.999828601159484,-10.125563308309808,-12.23841797606664,-10.106754585067613,-12.16329799687831,-12.06939802289281,-15.223695996543817,-18.35183766909466,-11.909768067117536,-8.886890322580639,-1.2633333333332644,-11.740748113943791,-11.693798126951085,-17.73103290842866,-11.3358746213435,-9.533107110648627,-7.601035379812634,-11.268074228234493,-11.182929448491155,-1.7649999999999864,-11.012639889004454,-10.927495109261207,-8.298105306971888,-10.723147637877219,-2.004166666666663,-10.416626430801212,-16.682594311481125,-12.318570759625434,-7.306845993756438,-8.779575893166797,-7.264818938605579,-2.434666666666658,-2.6503999999999905,-2.794222222222288,-7.561161810613886,-2.9739999999999895,-6.8913151479113814,-3.0708571428571645
2007-12-29,-27.366470967741904,-20.11193236212274,-19.236538241415115,-15.537843912591104,-15.506260665972885,-14.118245837669,-15.367866210792348,-13.266486992715839,-21.073315296566022,-20.326322190426627,-22.64175650364205,-14.402064949705178,-14.380635473960666,-13.569860983102936,-17.786545629552492,-17.338349765868873,-13.300555541103032,-15.097370447450576,-18.338451903455578,-16.04175546305923,-12.043783419429062,-14.586589564441834,-9.854731529656618,-14.346222090084694,-11.647778207224611,-14.045762747138394,-13.978860431841763,-17.409517234651407,-13.234672662405172,-11.239362308607081,-13.75139255983356,-11.879316142039546,-11.092661420395364,-13.510544224765907,-13.442391389177887,-20.237388137356874,-12.933681036618585,-13.27882458376683,-10.631062162430002,-11.042003446930318,-10.680290192507806,-13.0334743756503,-12.965321540062444,-14.3175860462812,-14.550227367325732,-8.077107625984754,-12.76903787721125,-8.748241786829118,-10.340519250780412,-10.997008844953141,-12.561208116545238,-15.796328108740887,-12.109416381745184,-10.217134606808393,-12.35433142559838,-10.198356009365222,-12.279103537981328,-12.185068678459926,-15.381101958525386,-18.551039542143567,-12.02520941727362,-8.951316129032252,-1.2633333333332644,-11.855946670135259,-11.808929240374603,-17.92385028616019,-11.444529263498662,-9.624711515782169,-7.66949427679494,-11.382695456122113,-11.29744869927159,-1.7649999999999864,-11.126955185570528,-11.041708428720103,-8.365978980228912,-10.837116212278886,-2.004166666666663,-10.530227887617027,-16.88057745404096,-12.452424037461023,-7.37577562434957,-8.870706046219173,-7.333815816857401,-2.434666666666658,-2.6503999999999905,-2.794222222222288,-7.63173022892814,-2.9739999999999895,-6.960176453099431,-3.0708571428571645
2007-12-30,-27.569316129032224,-20.128836628511916,-19.247428720083168,-15.548315296566134,-15.508335067637818,-14.12975260145672,-15.385237996134999,-13.278614984391178,-21.21537148803324,-20.465927159209144,-22.823676378772127,-14.485217134928908,-14.453128846439729,-13.636708909370219,-17.91781644120702,-17.468149843912578,-13.388776274713853,-15.219816857440172,-18.493074362812045,-16.160100416233004,-12.132171473167725,-14.707431752638652,-9.90830085848076,-14.466309350379031,-11.737454288687374,-14.164906347554627,-14.097867976066528,-17.565227887617066,-13.337877013032,-11.330167422327907,-13.869937513007338,-11.966013852757548,-11.183985301768931,-13.628599375650404,-13.560309313215347,-20.432890478668003,-13.039039789901375,-13.396413163371408,-10.710328179971254,-11.131693158168613,-10.7717203433923,-13.150568938605554,-13.082278876170665,-14.466934988355428,-14.679597814776304,-8.143312918091189,-12.8856323175264,-8.811784655121077,-10.431949085773725,-11.085828861305155,-12.677418314255956,-15.953945889698224,-12.219004162330886,-10.30870590530698,-12.470244875130119,-10.289957433662831,-12.394909079084348,-12.300739334027043,-15.538507920506955,-18.750241415192477,-12.140650767429703,-9.015741935483865,-1.2633333333332644,-11.971145226326724,-11.924060353798122,-18.116667663891718,-11.553183905653828,-9.71631592091571,-7.737953173777245,-11.49731668400973,-11.411967950052025,-1.7649999999999864,-11.241270482136603,-11.155921748179,-8.433852653485934,-10.951084786680553,-2.004166666666663,-10.643829344432843,-17.078560596600795,-12.586277315296615,-7.444705254942703,-8.961836199271547,-7.402812695109223,-2.434666666666658,-2.6503999999999905,-2.794222222222288,-7.7022986472423955,-2.9739999999999895,-7.029037758287478,-3.0708571428571645
2007-12-31,-27.772161290322547,-20.145740894901095,-19.258319198751217,-15.558786680541163,-15.510409469302752,-14.141259365244439,-15.402609781477647,-13.290742976066515,-21.35742767950046,-20.605532127991665,-23.0055962539022,-14.568369320152636,-14.525622218918793,-13.703556835637503,-18.049087252861543,-17.597949921956282,-13.476997008324677,-15.342263267429768,-18.64769682216851,-16.278445369406782,-12.22055952690639,-14.828273940835471,-9.961870187304905,-14.586396610673367,-11.827130370150137,-14.28404994797086,-14.21687552029129,-17.72093854058273,-13.441081363658824,-11.420972536048732,-13.988482466181114,-12.052711563475551,-11.275309183142499,-13.7466545265349,-13.678227237252809,-20.628392819979137,-13.144398543184163,-13.514001742975985,-10.789594197512507,-11.221382869406908,-10.863150494276793,-13.26766350156081,-13.199236212278885,-14.616283930429656,-14.808968262226879,-8.209518210197626,-13.002226757841548,-8.875327523413036,-10.523378920767037,-11.174648877657166,-12.793628511966672,-16.11156367065556,-12.328591942916587,-10.400277203805565,-12.58615832466186,-10.38155885796044,-12.510714620187366,-12.416409989594158,-15.695913882488524,-18.949443288241383,-12.256092117585787,-9.08016774193548,-1.2633333333332644,-12.086343782518192,-12.03919146722164,-18.309485041623248,-11.661838547808992,-9.807920326049253,-7.806412070759551,-11.61193791189735,-11.52648720083246,-1.7649999999999864,-11.355585778702677,-11.270135067637897,-8.501726326742958,-11.06505336108222,-2.004166666666663,-10.75743080124866,-17.27654373916063,-12.720130593132204,-7.513634885535836,-9.05296635232392,-7.471809573361044,-2.434666666666658,-2.6503999999999905,-2.794222222222288,-7.7728670655566505,-2.9739999999999895,-7.097899063475526,-3.0708571428571645
