Date,Depth,Avg Ground Temp,Air Temp,Surface Temp,Soil Moisture
2011-05-01,0.6,265.8783870967742,274.7567747898338,267.2411290322581,0.3978789642030761
2011-05-01,0.61,266.2108387096774,274.7567747898338,267.2411290322581,0.3978789642030761
2011-05-01,0.62,266.2020403225807,274.7567747898338,267.2411290322581,0.3978789642030761
2011-05-01,0.64,268.6031935483871,274.7567747898338,267.2411290322581,0.3978789642030761
2011-05-01,0.644,266.1809241935484,274.7567747898338,267.2411290322581,0.3978789642030761
2011-05-01,0.65,265.7703225806452,274.7567747898338,267.2411290322581,0.3978789642030761
2011-05-01,0.68,266.14925,274.7567747898338,267.2411290322581,0.3978789642030761
2011-05-01,0.69,264.3101075268817,274.7567747898338,267.2411290322581,0.3978789642030761
2011-05-01,0.7,265.6991460253456,274.7567747898338,267.2411290322581,0.3978789642030761
2011-05-01,0.71,267.1182419354839,274.7567747898338,267.2411290322581,0.3978789642030761
2011-05-01,0.72,267.3111370967742,274.7567747898338,267.2411290322581,0.3978789642030761
2011-05-01,0.73,268.4989193548387,274.7567747898338,267.2411290322581,0.3978789642030761
2011-05-01,0.74,265.6932903225807,274.7567747898338,267.2411290322581,0.3978789642030761
2011-05-01,0.8,265.641935483871,274.7567747898338,267.2411290322581,0.3978789642030761
2011-05-01,0.84,265.6259600614439,274.7567747898338,267.2411290322581,0.3978789642030761
2011-05-01,0.85,268.4642580645161,274.7567747898338,267.2411290322581,0.3978789642030761
2011-05-01,0.89,265.6059907834101,274.7567747898338,267.2411290322581,0.3978789642030761
2011-05-01,0.91,268.3315483870968,274.7567747898338,267.2411290322581,0.3978789642030761
2011-05-01,0.92,265.5940092165898,274.7567747898338,267.2411290322581,0.3978789642030761
2011-06-01,-0.14,284.2449666666667,235.9189828934954,264.5965111111111,0.7381333333333333
2011-06-01,-0.12,284.2403,235.9189828934954,264.5965111111111,0.7381333333333333
2011-06-01,-0.1,282.097,235.9189828934954,264.5965111111111,0.7381333333333333
2011-06-01,-0.06,282.146225,235.9189828934954,264.5965111111111,0.7381333333333333
2011-06-01,-0.05,280.1290809523809,235.9189828934954,264.5965111111111,0.7381333333333333
2011-06-01,-0.04,283.0871666666666,235.9189828934954,264.5965111111111,0.7381333333333333
2011-06-01,-0.02,277.7653238095237,235.9189828934954,264.5965111111111,0.7381333333333333
2011-06-01,-0.01,275.2582431318681,235.9189828934954,264.5965111111111,0.7381333333333333
2011-06-01,0.0,274.8054591346154,235.9189828934954,264.5965111111111,0.7381333333333333
2011-06-01,0.002,277.782946031746,235.9189828934954,264.5965111111111,0.7381333333333333
2011-06-01,0.01,276.1334198489012,235.9189828934954,264.5965111111111,0.7381333333333333
2011-06-01,0.02,276.6808053571429,235.9189828934954,264.5965111111111,0.7381333333333333
2011-06-01,0.03,275.160078258547,235.9189828934954,264.5965111111111,0.7381333333333333
2011-06-01,0.034,273.8570923763736,235.9189828934954,264.5965111111111,0.7381333333333333
2011-06-01,0.04,273.7438475274725,235.9189828934954,264.5965111111111,0.7381333333333333
2011-06-01,0.05,273.9532884729854,235.9189828934954,264.5965111111111,0.7381333333333333
2011-06-01,0.07,274.462045867674,235.9189828934954,264.5965111111111,0.7381333333333333
2011-06-01,0.08,275.0739205631868,235.9189828934954,264.5965111111111,0.7381333333333333
2011-06-01,0.09,276.0643494047619,235.9189828934954,264.5965111111111,0.7381333333333333
2011-06-01,0.1,273.5911637957875,235.9189828934954,264.5965111111111,0.7381333333333333
2011-06-01,0.104,272.745704532967,235.9189828934954,264.5965111111111,0.7381333333333333
2011-06-01,0.11,274.3247078174603,235.9189828934954,264.5965111111111,0.7381333333333333
2011-06-01,0.12,272.6617864010989,235.9189828934954,264.5965111111111,0.7381333333333333
2011-06-01,0.13,273.2614445863858,235.9189828934954,264.5965111111111,0.7381333333333333
