Date,Surface temperature average weight,Number of cloud free observations
2012-08-25 00:00:00,281,7
2012-08-26 00:00:00,278,2
2012-08-27 00:00:00,-999,1
2012-08-28 00:00:00,-999,1
2012-08-29 00:00:00,-999,1
2012-08-30 00:00:00,273,2
2012-08-31 00:00:00,-999,1
2012-09-01 00:00:00,269,3
2012-09-02 00:00:00,269,3
2012-09-03 00:00:00,269,5
2012-09-04 00:00:00,269,5
2012-09-05 00:00:00,269,5
2012-09-06 00:00:00,-999,4
2012-09-07 00:00:00,-999,4
2012-09-08 00:00:00,-999,2
2012-09-09 00:00:00,-999,2
2012-09-10 00:00:00,-999,-999
2012-09-11 00:00:00,-999,3
2012-09-12 00:00:00,-999,8
2012-09-13 00:00:00,-999,11
2012-09-14 00:00:00,277,17
2012-09-15 00:00:00,277,17
2012-09-16 00:00:00,277,18
2012-09-17 00:00:00,277,20
2012-09-18 00:00:00,277,19
2012-09-19 00:00:00,276,20
2012-09-20 00:00:00,276,17
2012-09-21 00:00:00,276,11
2012-09-22 00:00:00,276,13
2012-09-23 00:00:00,276,12
2012-09-24 00:00:00,272,11
2012-09-25 00:00:00,272,14
2012-09-26 00:00:00,272,9
2012-09-27 00:00:00,272,9
2012-09-28 00:00:00,272,9
2012-09-29 00:00:00,271,7
2012-09-30 00:00:00,271,7
2012-10-01 00:00:00,-999,6
2012-10-02 00:00:00,-999,1
2012-10-03 00:00:00,-999,-999
2012-10-04 00:00:00,267,4
2012-10-05 00:00:00,265,5
2012-10-06 00:00:00,266,6
2012-10-07 00:00:00,266,6
2012-10-08 00:00:00,265,8
2012-10-09 00:00:00,265,8
2012-10-10 00:00:00,265,8
2012-10-11 00:00:00,-999,4
2012-10-12 00:00:00,-999,4
2012-10-13 00:00:00,-999,5
2012-10-14 00:00:00,-999,7
2012-10-15 00:00:00,261,6
2012-10-16 00:00:00,260,9
2012-10-17 00:00:00,260,11
2012-10-18 00:00:00,261,15
2012-10-19 00:00:00,261,14
2012-10-20 00:00:00,260,13
2012-10-21 00:00:00,261,11
2012-10-22 00:00:00,261,13
2012-10-23 00:00:00,263,10
2012-10-24 00:00:00,263,8
2012-10-25 00:00:00,262,4
2012-10-26 00:00:00,262,4
2012-10-27 00:00:00,263,3
2012-10-28 00:00:00,263,3
2012-10-29 00:00:00,-999,-999
2012-10-30 00:00:00,252,4
2012-10-31 00:00:00,252,6
2012-11-01 00:00:00,252,6
2012-11-02 00:00:00,252,7
2012-11-03 00:00:00,254,10
2012-11-04 00:00:00,253,12
2012-11-05 00:00:00,253,12
2012-11-06 00:00:00,254,8
2012-11-07 00:00:00,255,6
2012-11-08 00:00:00,255,6
2012-11-09 00:00:00,-999,5
2012-11-10 00:00:00,252,3
2012-11-11 00:00:00,-999,1
2012-11-12 00:00:00,249,5
2012-11-13 00:00:00,249,10
2012-11-14 00:00:00,249,10
2012-11-15 00:00:00,249,10
2012-11-16 00:00:00,249,10
2012-11-17 00:00:00,250,14
2012-11-18 00:00:00,250,17
2012-11-19 00:00:00,251,13
2012-11-20 00:00:00,252,9
2012-11-21 00:00:00,250,16
2012-11-22 00:00:00,250,17
2012-11-23 00:00:00,250,17
2012-11-24 00:00:00,250,12
2012-11-25 00:00:00,249,9
2012-11-26 00:00:00,249,9
2012-11-27 00:00:00,248,8
2012-11-28 00:00:00,-999,2
2012-11-29 00:00:00,248,4
2012-11-30 00:00:00,247,6
2012-12-01 00:00:00,247,9
2012-12-02 00:00:00,246,16
2012-12-03 00:00:00,246,20
2012-12-04 00:00:00,245,25
2012-12-05 00:00:00,243,30
2012-12-06 00:00:00,242,33
2012-12-07 00:00:00,242,34
2012-12-08 00:00:00,241,32
2012-12-09 00:00:00,240,25
2012-12-10 00:00:00,239,27
2012-12-11 00:00:00,240,25
2012-12-12 00:00:00,240,19
2012-12-13 00:00:00,239,13
2012-12-14 00:00:00,240,10
2012-12-15 00:00:00,241,11
2012-12-16 00:00:00,244,17
2012-12-17 00:00:00,249,16
2012-12-18 00:00:00,251,16
2012-12-19 00:00:00,250,20
2012-12-20 00:00:00,249,25
2012-12-21 00:00:00,248,34
2012-12-22 00:00:00,247,39
2012-12-23 00:00:00,246,44
2012-12-24 00:00:00,245,45
2012-12-25 00:00:00,245,43
2012-12-26 00:00:00,245,39
2012-12-27 00:00:00,244,34
2012-12-28 00:00:00,244,25
2012-12-29 00:00:00,244,18
2012-12-30 00:00:00,244,7
2013-01-01 00:00:00,249,41
2013-01-02 00:00:00,249,37
2013-01-03 00:00:00,249,37
2013-01-04 00:00:00,247,39
2013-01-05 00:00:00,245,41
2013-01-06 00:00:00,243,38
2013-01-07 00:00:00,244,31
2013-01-08 00:00:00,244,22
2013-01-09 00:00:00,244,22
2013-01-10 00:00:00,244,23
2013-01-11 00:00:00,244,17
2013-01-12 00:00:00,246,10
2013-01-13 00:00:00,242,7
2013-01-14 00:00:00,244,13
2013-01-15 00:00:00,245,22
2013-01-16 00:00:00,246,34
2013-01-17 00:00:00,245,43
2013-01-18 00:00:00,245,48
2013-01-19 00:00:00,245,48
2013-01-20 00:00:00,245,49
2013-01-21 00:00:00,244,47
2013-01-22 00:00:00,243,38
2013-01-23 00:00:00,241,31
2013-01-24 00:00:00,239,24
2013-01-25 00:00:00,239,18
2013-01-26 00:00:00,239,18
2013-01-27 00:00:00,240,20
2013-01-28 00:00:00,240,14
2013-01-29 00:00:00,240,18
2013-01-30 00:00:00,239,24
2013-01-31 00:00:00,239,28
2013-02-01 00:00:00,237,38
2013-02-02 00:00:00,237,37
2013-02-03 00:00:00,236,39
2013-02-04 00:00:00,238,46
2013-02-05 00:00:00,238,45
2013-02-06 00:00:00,238,40
2013-02-07 00:00:00,239,41
2013-02-08 00:00:00,241,36
2013-02-09 00:00:00,241,36
2013-02-10 00:00:00,242,29
2013-02-11 00:00:00,240,23
2013-02-12 00:00:00,239,24
2013-02-13 00:00:00,238,23
2013-02-14 00:00:00,238,22
2013-02-15 00:00:00,237,24
2013-02-16 00:00:00,237,28
2013-02-17 00:00:00,238,32
2013-02-18 00:00:00,238,31
2013-02-19 00:00:00,238,28
2013-02-20 00:00:00,240,26
2013-02-21 00:00:00,242,28
2013-02-22 00:00:00,243,22
2013-02-23 00:00:00,244,19
2013-02-24 00:00:00,244,19
2013-02-25 00:00:00,244,24
2013-02-26 00:00:00,244,24
2013-02-27 00:00:00,245,31
2013-02-28 00:00:00,246,28
2013-03-01 00:00:00,246,31
2013-03-02 00:00:00,247,34
2013-03-03 00:00:00,248,31
2013-03-04 00:00:00,249,26
2013-03-05 00:00:00,249,26
2013-03-06 00:00:00,249,18
2013-03-07 00:00:00,247,19
2013-03-08 00:00:00,247,25
2013-03-09 00:00:00,248,32
2013-03-10 00:00:00,249,42
2013-03-11 00:00:00,250,51
2013-03-12 00:00:00,250,52
2013-03-13 00:00:00,250,50
2013-03-14 00:00:00,251,43
2013-03-15 00:00:00,251,37
2013-03-16 00:00:00,248,34
2013-03-17 00:00:00,246,23
2013-03-18 00:00:00,243,15
2013-03-19 00:00:00,242,13
2013-03-20 00:00:00,244,16
2013-03-21 00:00:00,246,22
2013-03-22 00:00:00,247,22
2013-03-23 00:00:00,251,18
2013-03-24 00:00:00,250,26
2013-03-25 00:00:00,251,29
2013-03-26 00:00:00,251,29
2013-03-27 00:00:00,250,31
2013-03-28 00:00:00,249,35
2013-03-29 00:00:00,249,39
2013-03-30 00:00:00,248,41
2013-03-31 00:00:00,247,38
2013-04-01 00:00:00,246,36
2013-04-02 00:00:00,246,37
2013-04-03 00:00:00,246,32
2013-04-04 00:00:00,245,22
2013-04-05 00:00:00,244,15
2013-04-06 00:00:00,246,17
2013-04-07 00:00:00,248,18
2013-04-08 00:00:00,249,19
2013-04-09 00:00:00,248,23
2013-04-10 00:00:00,249,32
2013-04-11 00:00:00,249,42
2013-04-12 00:00:00,249,47
2013-04-13 00:00:00,249,48
2013-04-14 00:00:00,250,47
2013-04-15 00:00:00,251,51
2013-04-16 00:00:00,252,49
2013-04-17 00:00:00,253,41
2013-04-18 00:00:00,255,34
2013-04-19 00:00:00,256,29
2013-04-20 00:00:00,257,26
2013-04-21 00:00:00,256,26
2013-04-22 00:00:00,255,20
2013-04-23 00:00:00,255,20
2013-04-24 00:00:00,253,26
2013-04-25 00:00:00,252,30
2013-04-26 00:00:00,252,32
2013-04-27 00:00:00,252,31
2013-04-28 00:00:00,252,28
2013-04-29 00:00:00,252,28
2013-04-30 00:00:00,253,33
2013-05-01 00:00:00,255,36
2013-05-02 00:00:00,257,30
2013-05-03 00:00:00,259,32
2013-05-04 00:00:00,261,39
2013-05-05 00:00:00,262,38
2013-05-06 00:00:00,262,37
2013-05-07 00:00:00,264,33
2013-05-08 00:00:00,264,23
2013-05-09 00:00:00,264,28
2013-05-10 00:00:00,264,28
2013-05-11 00:00:00,262,16
2013-05-12 00:00:00,262,15
2013-05-13 00:00:00,260,27
2013-05-14 00:00:00,261,24
2013-05-15 00:00:00,263,30
2013-05-16 00:00:00,266,32
2013-05-17 00:00:00,266,29
2013-05-18 00:00:00,266,33
2013-05-19 00:00:00,268,45
2013-05-20 00:00:00,270,37
2013-05-21 00:00:00,270,36
2013-05-22 00:00:00,270,31
2013-05-23 00:00:00,270,24
2013-05-24 00:00:00,270,22
2013-05-25 00:00:00,270,18
2013-05-26 00:00:00,271,12
2013-05-27 00:00:00,272,17
2013-05-28 00:00:00,272,18
2013-05-29 00:00:00,272,17
2013-05-30 00:00:00,272,16
2013-05-31 00:00:00,272,16
2013-06-01 00:00:00,272,17
2013-06-02 00:00:00,272,11
2013-06-03 00:00:00,-999,2
2013-06-04 00:00:00,-999,3
2013-06-05 00:00:00,-999,6
2013-06-06 00:00:00,275,9
2013-06-07 00:00:00,276,14
2013-06-08 00:00:00,278,17
2013-06-09 00:00:00,278,17
2013-06-10 00:00:00,278,17
2013-06-11 00:00:00,278,18
2013-06-12 00:00:00,279,20
2013-06-13 00:00:00,279,23
2013-06-14 00:00:00,279,25
2013-06-15 00:00:00,279,22
2013-06-16 00:00:00,279,22
2013-06-17 00:00:00,280,26
2013-06-18 00:00:00,280,23
2013-06-19 00:00:00,280,18
2013-06-20 00:00:00,281,17
2013-06-21 00:00:00,281,10
2013-06-22 00:00:00,281,9
2013-06-23 00:00:00,281,12
2013-06-24 00:00:00,281,8
2013-06-25 00:00:00,281,8
2013-06-26 00:00:00,281,8
2013-06-27 00:00:00,283,7
2013-06-28 00:00:00,283,7
2013-06-29 00:00:00,283,8
2013-06-30 00:00:00,281,10
2013-07-01 00:00:00,281,17
2013-07-02 00:00:00,281,18
2013-07-03 00:00:00,280,19
2013-07-04 00:00:00,279,20
2013-07-05 00:00:00,279,27
2013-07-06 00:00:00,279,35
2013-07-07 00:00:00,279,41
2013-07-08 00:00:00,279,42
2013-07-09 00:00:00,278,47
2013-07-10 00:00:00,279,51
2013-07-11 00:00:00,279,47
2013-07-12 00:00:00,280,48
2013-07-13 00:00:00,280,39
2013-07-14 00:00:00,280,29
2013-07-15 00:00:00,282,27
2013-07-16 00:00:00,283,21
2013-07-17 00:00:00,281,17
2013-07-18 00:00:00,280,16
2013-07-19 00:00:00,278,8
2013-07-20 00:00:00,280,9
2013-07-21 00:00:00,277,8
2013-07-22 00:00:00,-999,2
2013-07-23 00:00:00,-999,2
2013-07-24 00:00:00,-999,1
2013-07-25 00:00:00,-999,1
2013-07-26 00:00:00,278,4
2013-07-27 00:00:00,281,6
2013-07-28 00:00:00,281,6
2013-07-29 00:00:00,282,9
2013-07-30 00:00:00,283,10
2013-07-31 00:00:00,283,10
2013-08-01 00:00:00,284,17
2013-08-02 00:00:00,285,19
2013-08-03 00:00:00,285,16
2013-08-04 00:00:00,285,21
2013-08-05 00:00:00,285,25
2013-08-06 00:00:00,285,24
2013-08-07 00:00:00,285,29
2013-08-08 00:00:00,284,22
2013-08-09 00:00:00,-999,17
2013-08-10 00:00:00,-999,17
2013-08-11 00:00:00,-999,12
2013-08-12 00:00:00,-999,5
2013-08-13 00:00:00,-999,5
2013-08-14 00:00:00,-999,1
2013-08-15 00:00:00,-999,1
2013-08-16 00:00:00,-999,1
2013-08-17 00:00:00,-999,4
2013-08-18 00:00:00,-999,5
2013-08-19 00:00:00,-999,5
2013-08-20 00:00:00,-999,6
2013-08-21 00:00:00,272,8
2013-08-22 00:00:00,272,8
2013-08-23 00:00:00,272,8
2013-08-24 00:00:00,272,5
2013-08-25 00:00:00,273,4
2013-08-26 00:00:00,273,6
2013-08-27 00:00:00,273,5
2013-08-28 00:00:00,273,2
2013-08-29 00:00:00,274,3
2013-08-30 00:00:00,274,4
2013-08-31 00:00:00,275,11
2013-09-01 00:00:00,275,11
2013-09-02 00:00:00,276,9
2013-09-03 00:00:00,276,9
2013-09-04 00:00:00,276,10
2013-09-05 00:00:00,276,13
2013-09-06 00:00:00,277,12
2013-09-07 00:00:00,-999,7
2013-09-08 00:00:00,-999,8
2013-09-09 00:00:00,-999,8
2013-09-10 00:00:00,-999,8
2013-09-11 00:00:00,270,8
2013-09-12 00:00:00,268,5
2013-09-13 00:00:00,268,5
2013-09-14 00:00:00,264,3
2013-09-15 00:00:00,262,4
2013-09-16 00:00:00,262,4
2013-09-17 00:00:00,262,4
2013-09-18 00:00:00,266,8
2013-09-19 00:00:00,266,7
2013-09-20 00:00:00,266,7
2013-09-21 00:00:00,266,7
2013-09-22 00:00:00,-999,5
2013-09-23 00:00:00,-999,5
2013-09-24 00:00:00,-999,5
2013-09-25 00:00:00,-999,-999
2013-09-26 00:00:00,-999,1
2013-09-27 00:00:00,269,3
2013-09-28 00:00:00,269,4
2013-09-29 00:00:00,268,7
2013-09-30 00:00:00,267,17
2013-10-01 00:00:00,267,20
2013-10-02 00:00:00,267,20
2013-10-03 00:00:00,266,19
2013-10-04 00:00:00,266,18
2013-10-05 00:00:00,266,17
2013-10-06 00:00:00,266,20
2013-10-07 00:00:00,266,10
2013-10-08 00:00:00,266,7
2013-10-09 00:00:00,266,8
2013-10-10 00:00:00,267,10
2013-10-11 00:00:00,267,9
2013-10-12 00:00:00,267,12
2013-10-13 00:00:00,269,12
2013-10-14 00:00:00,268,17
2013-10-15 00:00:00,268,19
2013-10-16 00:00:00,267,24
2013-10-17 00:00:00,264,24
2013-10-18 00:00:00,264,27
2013-10-19 00:00:00,264,24
2013-10-20 00:00:00,263,18
2013-10-21 00:00:00,263,14
2013-10-22 00:00:00,262,13
2013-10-23 00:00:00,260,8
2013-10-24 00:00:00,262,8
2013-10-25 00:00:00,260,9
2013-10-26 00:00:00,259,10
2013-10-27 00:00:00,258,16
2013-10-28 00:00:00,256,26
2013-10-29 00:00:00,256,27
2013-10-30 00:00:00,256,28
2013-10-31 00:00:00,255,32
2013-11-01 00:00:00,256,35
2013-11-02 00:00:00,255,39
2013-11-03 00:00:00,256,36
2013-11-04 00:00:00,256,26
2013-11-05 00:00:00,256,25
2013-11-06 00:00:00,257,24
2013-11-07 00:00:00,258,18
2013-11-08 00:00:00,255,11
2013-11-09 00:00:00,-999,6
2013-11-10 00:00:00,-999,3
2013-11-11 00:00:00,-999,2
2013-11-12 00:00:00,-999,1
2013-11-13 00:00:00,-999,-999
2013-11-14 00:00:00,-999,1
2013-11-15 00:00:00,247,9
2013-11-16 00:00:00,247,11
2013-11-17 00:00:00,247,11
2013-11-18 00:00:00,248,13
2013-11-19 00:00:00,248,13
2013-11-20 00:00:00,248,16
2013-11-21 00:00:00,249,19
2013-11-22 00:00:00,250,11
2013-11-23 00:00:00,249,9
2013-11-24 00:00:00,249,15
2013-11-25 00:00:00,249,13
2013-11-26 00:00:00,249,13
2013-11-27 00:00:00,251,13
2013-11-28 00:00:00,254,13
2013-11-29 00:00:00,254,15
2013-11-30 00:00:00,254,15
2013-12-01 00:00:00,258,9
2013-12-02 00:00:00,258,10
2013-12-03 00:00:00,258,13
2013-12-04 00:00:00,255,14
2013-12-05 00:00:00,253,11
2013-12-06 00:00:00,250,11
2013-12-07 00:00:00,247,16
2013-12-08 00:00:00,246,18
2013-12-09 00:00:00,243,23
2013-12-10 00:00:00,242,20
2013-12-11 00:00:00,240,16
2013-12-12 00:00:00,241,18
2013-12-13 00:00:00,240,16
2013-12-14 00:00:00,241,16
2013-12-15 00:00:00,243,17
2013-12-16 00:00:00,247,12
2013-12-17 00:00:00,247,12
2013-12-18 00:00:00,247,12
2013-12-19 00:00:00,248,9
2013-12-20 00:00:00,248,9
2013-12-21 00:00:00,247,6
2013-12-22 00:00:00,245,12
2013-12-23 00:00:00,246,19
2013-12-24 00:00:00,249,32
2013-12-25 00:00:00,250,42
2013-12-26 00:00:00,250,42
2013-12-27 00:00:00,250,42
2013-12-28 00:00:00,251,40
2013-12-29 00:00:00,252,31
2013-12-30 00:00:00,254,23
